Group,Order,PeriodMechanicalDeg,AmplitudeMeanDeg,AmplitudeSDDeg,EnergyRatioMean,PhaseCircularMeanDeg,PhaseCoherence
ALL,95,3.789473684210526,0.003683367063472609,0.002099967071487554,1.5767272754021978e-05,151.70754164904204,0.473963041459762
ALL,96,3.75,0.003545203915733477,0.0017675974489616106,1.433202724475496e-05,145.02233525306303,0.5298506180543316
ALL,97,3.711340206185567,0.002501126654766727,0.001630324199870547,7.906711056055302e-06,157.9842336587575,0.3522621708016058
ALL,98,3.673469387755102,0.0027608742124238844,0.0015992227339491757,9.06282760175304e-06,122.71493208312368,0.5236015625544973
ALL,99,3.6363636363636362,0.0232465191669271,0.008632605401889842,0.000532565239125393,127.24490871764249,0.6195116472332493
ALL,100,3.6,0.0024383629355321,0.0012791235130741828,6.9263234259113175e-06,96.56276596689105,0.44369591760008487
ALL,101,3.5643564356435644,0.002911063039257389,0.002220454702957195,1.2304682512520658e-05,126.03760489191207,0.6755604581886917
ALL,102,3.5294117647058822,0.004363111847551104,0.0019370410781310151,2.022444761224193e-05,165.28271632739919,0.6063051816442018
ALL,103,3.495145631067961,0.0036211635735070268,0.0017084817447665628,1.4376445468390602e-05,125.31544427173691,0.7082603110385781
ALL,104,3.4615384615384617,0.0026102597355170177,0.0015991377915635292,8.678287091133553e-06,131.4284435261421,0.5613655850836688
ALL,105,3.4285714285714284,0.0028181106422855286,0.0018058071866707348,1.0348871310547792e-05,162.10941420757635,0.6957711974459607
ALL,106,3.3962264150943398,0.003428734789464623,0.0024544612855428105,1.6327381624585213e-05,147.27417734864054,0.6271154713704808
ALL,107,3.364485981308411,0.0037172943969749515,0.0018592566851692533,1.599794156529076e-05,161.57877292549952,0.43494148533735605
ALL,108,3.3333333333333335,0.11241017129119552,0.006385680950082314,0.011462808069808166,101.25255585203966,0.9959027240808315
ALL,109,3.302752293577982,0.002718642248135597,0.0014529528470254992,8.717204061736963e-06,94.66464018832917,0.110988748089678
ALL,110,3.272727272727273,0.0031361315762949726,0.001400775506598975,1.0669023687064011e-05,145.3983657352959,0.2530387029992189
ALL,111,3.2432432432432434,0.0028157266849570695,0.001591215660370683,9.566905501076953e-06,98.99008624139417,0.3524051259715405
ALL,112,3.2142857142857144,0.003648625362384982,0.0019336743274386138,1.5613736589801755e-05,88.33309977234927,0.3888378817646458
ALL,113,3.185840707964602,0.0024158156123889355,0.0015053874766234915,7.433782230923291e-06,166.57961179838995,0.24343913418006638
ALL,114,3.1578947368421053,0.002629746652283973,0.0018110914625018811,9.322035325195456e-06,175.96485725200066,0.5350749557556609
ALL,115,3.130434782608696,0.0032071124599814186,0.0014846349911742068,1.1348330612529348e-05,88.5751427132528,0.4987963334923114
ALL,116,3.103448275862069,0.002864531946489848,0.002177251308010051,1.1955850698331487e-05,131.99647054761937,0.5144738353369371
ALL,117,3.076923076923077,0.019744658116955752,0.009267286512580079,0.00041099961921360883,-73.56213120590252,0.34730267001469906
ALL,118,3.0508474576271185,0.0032330536468492465,0.0013896478429320854,1.1057631157220142e-05,116.447374733634,0.7939115004278642
ALL,119,3.0252100840336134,0.0030640991759872116,0.0013814210257674076,1.0093621909935362e-05,122.21477089777292,0.5894510881013747
ALL,120,3.0,0.004221170808497597,0.0022060214070590617,2.079677109743153e-05,115.91962959119796,0.7670643540548692
