"Seq","Phase","EncoderRaw","TravelRaw","TravelMilliDeg","DeltaRaw","VelocityRawPerSecond","AccelerationRawPerSecond2","PowerPpm","ScheduledTick","SampleTick","LatenessTicks","LoopCycles","SpiLatencyCycles","PwmCounterAtCs"
"219","ALIGN_RAMP","29674","0","0","2","2000","4000000","43800","20029","20029","0","2902","1336","1806"
"220","ALIGN_RAMP","29675","1","5.4931640625","1","1000","-1000000","44000","20030","20030","0","2902","1336","1716"
"221","ALIGN_RAMP","29671","-3","-16.4794921875","-4","-4000","-5000000","44200","20031","20031","0","2902","1336","1626"
"222","ALIGN_RAMP","29671","-3","-16.4794921875","0","0","4000000","44400","20032","20032","0","2902","1336","1536"
"223","ALIGN_RAMP","29671","-3","-16.4794921875","0","0","0","44600","20033","20033","0","2902","1336","1446"
"224","ALIGN_RAMP","29671","-3","-16.4794921875","0","0","0","44800","20034","20034","0","2902","1336","1356"
"225","ALIGN_RAMP","29672","-2","-10.986328125","1","1000","1000000","45000","20035","20035","0","2902","1336","1266"
"226","ALIGN_RAMP","29673","-1","-5.4931640625","1","1000","0","45200","20036","20036","0","2902","1336","1176"
"227","ALIGN_RAMP","29675","1","5.4931640625","2","2000","1000000","45400","20037","20037","0","2902","1336","1086"
"228","ALIGN_RAMP","29672","-2","-10.986328125","-3","-3000","-5000000","45600","20038","20038","0","2902","1336","996"
"229","ALIGN_RAMP","29675","1","5.4931640625","3","3000","6000000","45800","20039","20039","0","2902","1336","906"
"230","ALIGN_RAMP","29673","-1","-5.4931640625","-2","-2000","-5000000","46000","20040","20040","0","2902","1336","816"
"231","ALIGN_RAMP","29670","-4","-21.97265625","-3","-3000","-1000000","46200","20041","20041","0","2902","1336","726"
"232","ALIGN_RAMP","29670","-4","-21.97265625","0","0","3000000","46400","20042","20042","0","2902","1336","636"
"233","ALIGN_RAMP","29671","-3","-16.4794921875","1","1000","1000000","46600","20043","20043","0","2902","1336","546"
"234","ALIGN_RAMP","29670","-4","-21.97265625","-1","-1000","-2000000","46800","20044","20044","0","2902","1336","456"
"235","ALIGN_RAMP","29670","-4","-21.97265625","0","0","1000000","47000","20045","20045","0","2902","1336","366"
"236","ALIGN_RAMP","29671","-3","-16.4794921875","1","1000","1000000","47200","20046","20046","0","2902","1336","276"
"237","ALIGN_RAMP","29673","-1","-5.4931640625","2","2000","1000000","47400","20047","20047","0","2902","1336","186"
"238","ALIGN_RAMP","29674","0","0","1","1000","-1000000","47600","20048","20048","0","2902","1336","96"
"239","ALIGN_RAMP","29671","-3","-16.4794921875","-3","-3000","-4000000","47800","20049","20049","0","2902","1336","6"
