Group,Order,PeriodMechanicalDeg,AmplitudeMeanDeg,AmplitudeSDDeg,EnergyRatioMean,PhaseCircularMeanDeg,PhaseCoherence
ALL,101,3.5643564356435644,0.003442600931927814,0.002397191925164976,1.6270766706318674e-05,129.79446202616435,0.72268365199346
ALL,102,3.5294117647058822,0.005678104418543954,0.003472483549953023,4.0471065851646164e-05,161.70976170078188,0.6672742837363939
ALL,103,3.495145631067961,0.003992971562472512,0.0017981168522057122,1.743232010572561e-05,137.34052496915547,0.6854160766982041
ALL,104,3.4615384615384617,0.003091544256339761,0.0018677750668400182,1.2127087916552342e-05,148.50987264003595,0.5345058528356927
ALL,105,3.4285714285714284,0.003227467647180112,0.001990280443239856,1.3349998123887556e-05,174.5365535736077,0.6712573941607327
ALL,106,3.3962264150943398,0.0034888128487717213,0.0022727064993109114,1.5981130850876065e-05,159.7584793100156,0.6268023777940946
ALL,107,3.364485981308411,0.003656107845485939,0.0017429153890090746,1.5223152729624869e-05,-173.31732203299745,0.38064765721518634
ALL,108,3.3333333333333335,0.10700924171513872,0.013518499473924556,0.01055357873584659,102.35790586912876,0.9956390461180993
ALL,109,3.302752293577982,0.002751437449981248,0.001418329775643888,8.825960010017857e-06,-178.39183173001067,0.1339635621489601
ALL,110,3.272727272727273,0.0028746016372223986,0.0014441794655014318,9.37446942933673e-06,169.23608459368526,0.25563367745287846
ALL,111,3.2432432432432434,0.0026182333263394374,0.001540945880505698,8.455538765471761e-06,120.0928470624581,0.3210299197730328
ALL,112,3.2142857142857144,0.0033181990263335473,0.0019459693154245145,1.3562025382184474e-05,89.32490777768922,0.2781870510255872
ALL,113,3.185840707964602,0.0023139008750567365,0.0014373791949321554,6.824415882263401e-06,146.31194215790265,0.09358922613257693
ALL,114,3.1578947368421053,0.002879322049087288,0.001793260022340511,1.0593578215589797e-05,155.41259274165895,0.4650979900717461
ALL,115,3.130434782608696,0.003031157038546226,0.0014622313274013814,1.0316683153288685e-05,94.75825782882707,0.5605894847895687
ALL,116,3.103448275862069,0.0026309317003782593,0.002067477715192107,1.0352993547492232e-05,127.70062945005122,0.5033633711741434
ALL,117,3.076923076923077,0.01738894108801899,0.0099829819156995,0.0003475302331755445,-105.93123407981504,0.1905367541904365
ALL,118,3.0508474576271185,0.0032520648396986364,0.0013638672147214851,1.1200853825534571e-05,121.72832805271383,0.7894389448101563
ALL,119,3.0252100840336134,0.00285818433062234,0.0013957656041976498,9.07082516163754e-06,127.15413757347437,0.63493550652443
ALL,120,3.0,0.004324117056708627,0.0020629331833939206,2.1140707281507244e-05,123.9944159182214,0.7665480262175952
ALL,121,2.975206611570248,0.003784341332497328,0.0016483625708317141,1.559663434060764e-05,144.9200470370923,0.713296702927185
ALL,122,2.9508196721311477,0.003331995544933672,0.0014277045241688116,1.19918915655078e-05,170.9190026892142,0.7904043468838711
ALL,123,2.926829268292683,0.002827164435131234,0.0016911627952594748,1.0026700491149275e-05,169.23357967386073,0.5262977288991552
ALL,124,2.903225806451613,0.003161724582451392,0.0016922408982776966,1.185019155551669e-05,165.26902834488692,0.5852844940267589
ALL,125,2.88,0.0034271817238345835,0.0014854718587178884,1.2852130572262678e-05,170.4641423173994,0.7740759157255995
ALL,126,2.857142857142857,0.028398626307948316,0.014292425385476273,0.0009373811628031008,-146.16431226447193,0.6520228494921042
ALL,127,2.8346456692913384,0.0031499056766010345,0.0014526604335695313,1.1023484532178292e-05,-173.1425044695824,0.6220423667972974
ALL,128,2.8125,0.002987649472381632,0.0016377947628167077,1.0710560338500162e-05,-174.048885254101,0.5485275208934604
