Group,XMetric,YMetric,n,slope,intercept,pearson_r,r2,residual_sd,slope_se,slope_ci95_low,slope_ci95_high
P02_R2,A36_Deg,NL_RobustP2P_Deg,11,1.0266567843393335,2.349980668571256,0.25399562585502056,0.06451377795348379,0.016729168162354282,1.303156236892663,-1.9210826235118703,3.9743961921905373
P02_R2,ClosureErrorDeg,NL_RobustP2P_Deg,11,-0.7864431745984435,3.2889286027081512,-0.5267869765680341,0.27750451868168247,0.014701891610050052,0.4229885689004121,-1.7432433174511757,0.1703569682542887
P02_R2,ApproachReturnErrorDeg,NL_RobustP2P_Deg,11,0.5851014147670317,3.035371458064513,0.7352691105919867,0.5406206649907297,0.01172307048876645,0.179783280069029,0.17843163525088812,0.9917711942831753
P02_R2,AnalysisStartRawCentered,NL_RobustP2P_Deg,11,0.005095100502512574,179.55042787437225,0.5906375375770887,0.34885270079516373,0.013957102589966816,0.0023203317210946798,-0.0001534898506035916,0.01034369085562874
P04,ShadowP2P_Deg,NL_RobustP2P_Deg,11,1.0200577741696593,-0.41196183294382926,0.9948962951196555,0.9898186380428162,0.018978501755492407,0.034484873754046,0.9420529897380072,1.0980625586013113
P04,RMS_AC_Deg,NL_RobustP2P_Deg,11,7.762596183026254,-2.533376576965073,0.9897282450551673,0.9795619990599816,0.026889219299232162,0.3737566965763158,6.9171585353706275,8.60803383068188
P04,A36_Deg,NL_RobustP2P_Deg,11,29.461062628897658,-21.94783164502546,0.8179665779903077,0.6690693227091754,0.10820005954969468,6.906533264193881,13.8384843852911,45.08364087250422
P04,ClosureErrorDeg,NL_RobustP2P_Deg,11,1.0965518347503345,3.098396924691003,0.9716284915955151,0.9440619256801764,0.0444849125879762,0.08897365377847126,0.8952934299034325,1.2978102395972364
P04,ApproachReturnErrorDeg,NL_RobustP2P_Deg,11,4.081763860399322,3.591875137792104,0.5968906169144367,0.35627840856049664,0.15090652686312706,1.828861879824739,-0.055121711764237524,8.21864943256288
P04,AnalysisStartRawCentered,NL_RobustP2P_Deg,11,-0.005052810130181058,113.84853382841025,-0.9870908460061144,0.9743483382690677,0.030124284313973314,0.00027328283353604955,-0.005670975899639602,-0.004434644360722514
