"Seq","Phase","EncoderRaw","TravelRaw","TravelMilliDeg","DeltaRaw","VelocityRawPerSecond","AccelerationRawPerSecond2","PowerPpm","ScheduledTick","SampleTick","LatenessTicks","LoopCycles","SpiLatencyCycles","PwmCounterAtCs"
"482","ALIGN_RAMP","51499","-8","-43.9453125","-2","-2000","1000000","57840","11891","11891","0","2935","1329","1584"
"483","ALIGN_RAMP","51502","-5","-27.4658203125","3","3000","5000000","57960","11892","11892","0","2935","1329","1494"
"484","ALIGN_RAMP","51502","-5","-27.4658203125","0","0","-3000000","58080","11893","11893","0","2935","1329","1404"
"485","ALIGN_RAMP","51501","-6","-32.958984375","-1","-1000","-1000000","58200","11894","11894","0","2935","1329","1314"
"486","ALIGN_RAMP","51501","-6","-32.958984375","0","0","1000000","58320","11895","11895","0","2935","1329","1224"
"487","ALIGN_RAMP","51501","-6","-32.958984375","0","0","0","58440","11896","11896","0","2935","1329","1134"
"488","ALIGN_RAMP","51504","-3","-16.4794921875","3","3000","3000000","58560","11897","11897","0","2935","1329","1044"
"489","ALIGN_RAMP","51499","-8","-43.9453125","-5","-5000","-8000000","58680","11898","11898","0","2935","1329","954"
"490","ALIGN_RAMP","51501","-6","-32.958984375","2","2000","7000000","58800","11899","11899","0","2935","1329","864"
"491","ALIGN_RAMP","51501","-6","-32.958984375","0","0","-2000000","58920","11900","11900","0","2935","1329","774"
"492","ALIGN_RAMP","51501","-6","-32.958984375","0","0","0","59040","11901","11901","0","2935","1329","684"
"493","ALIGN_RAMP","51499","-8","-43.9453125","-2","-2000","-2000000","59160","11902","11902","0","2935","1329","594"
"494","ALIGN_RAMP","51502","-5","-27.4658203125","3","3000","5000000","59280","11903","11903","0","2935","1329","504"
"495","ALIGN_RAMP","51499","-8","-43.9453125","-3","-3000","-6000000","59400","11904","11904","0","2935","1329","414"
"496","ALIGN_RAMP","51500","-7","-38.4521484375","1","1000","4000000","59520","11905","11905","0","2935","1329","324"
"497","ALIGN_RAMP","51499","-8","-43.9453125","-1","-1000","-2000000","59640","11906","11906","0","2935","1329","234"
"498","ALIGN_RAMP","51500","-7","-38.4521484375","1","1000","2000000","59760","11907","11907","0","2935","1329","144"
"499","ALIGN_RAMP","51501","-6","-32.958984375","1","1000","0","59880","11908","11908","0","2935","1329","54"
"500","ALIGN_RAMP","51500","-7","-38.4521484375","-1","-1000","-2000000","60000","11909","11909","0","2935","1329","2119"
"501","ALIGN_HOLD","51498","-9","-49.4384765625","-2","-2000","-1000000","60000","11910","11910","0","2935","1329","2029"
"502","ALIGN_HOLD","51500","-7","-38.4521484375","2","2000","4000000","60000","11911","11911","0","2935","1329","1939"
"503","ALIGN_HOLD","51504","-3","-16.4794921875","4","4000","2000000","60000","11912","11912","0","2935","1329","1849"
"504","ALIGN_HOLD","51501","-6","-32.958984375","-3","-3000","-7000000","60000","11913","11913","0","2935","1329","1759"
"505","ALIGN_HOLD","51500","-7","-38.4521484375","-1","-1000","2000000","60000","11914","11914","0","2935","1329","1669"
"506","ALIGN_HOLD","51499","-8","-43.9453125","-1","-1000","0","60000","11915","11915","0","2935","1329","1579"
"507","ALIGN_HOLD","51502","-5","-27.4658203125","3","3000","4000000","60000","11916","11916","0","2935","1329","1489"
"508","ALIGN_HOLD","51498","-9","-49.4384765625","-4","-4000","-7000000","60000","11917","11917","0","2935","1329","1399"
"509","ALIGN_HOLD","51501","-6","-32.958984375","3","3000","7000000","60000","11918","11918","0","2935","1329","1309"
"510","ALIGN_HOLD","51502","-5","-27.4658203125","1","1000","-2000000","60000","11919","11919","0","2935","1329","1219"
"511","ALIGN_HOLD","51500","-7","-38.4521484375","-2","-2000","-3000000","60000","11920","11920","0","2935","1329","1129"
"512","ALIGN_HOLD","51500","-7","-38.4521484375","0","0","2000000","60000","11921","11921","0","2935","1329","1039"
"513","ALIGN_HOLD","51500","-7","-38.4521484375","0","0","0","60000","11922","11922","0","2935","1329","949"
"514","ALIGN_HOLD","51500","-7","-38.4521484375","0","0","0","60000","11923","11923","0","2935","1329","859"
"515","ALIGN_HOLD","51502","-5","-27.4658203125","2","2000","2000000","60000","11924","11924","0","2935","1329","769"
"516","ALIGN_HOLD","51504","-3","-16.4794921875","2","2000","0","60000","11925","11925","0","2935","1329","679"
"517","ALIGN_HOLD","51500","-7","-38.4521484375","-4","-4000","-6000000","60000","11926","11926","0","2935","1329","589"
"518","ALIGN_HOLD","51500","-7","-38.4521484375","0","0","4000000","60000","11927","11927","0","2935","1329","499"
"519","ALIGN_HOLD","51505","-2","-10.986328125","5","5000","5000000","60000","11928","11928","0","2935","1329","409"
"520","ALIGN_HOLD","51502","-5","-27.4658203125","-3","-3000","-8000000","60000","11929","11929","0","2935","1329","319"
"521","ALIGN_HOLD","51500","-7","-38.4521484375","-2","-2000","1000000","60000","11930","11930","0","2935","1329","229"
"522","ALIGN_HOLD","51502","-5","-27.4658203125","2","2000","4000000","60000","11931","11931","0","2935","1329","139"
"523","ALIGN_HOLD","51505","-2","-10.986328125","3","3000","1000000","60000","11932","11932","0","2935","1329","49"
"524","ALIGN_HOLD","51504","-3","-16.4794921875","-1","-1000","-4000000","60000","11933","11933","0","2935","1329","2114"
"525","ALIGN_HOLD","51501","-6","-32.958984375","-3","-3000","-2000000","60000","11934","11934","0","2935","1329","2024"
"526","ALIGN_HOLD","51500","-7","-38.4521484375","-1","-1000","2000000","60000","11935","11935","0","2935","1329","1934"
"527","ALIGN_HOLD","51505","-2","-10.986328125","5","5000","6000000","60000","11936","11936","0","2935","1329","1844"
"528","ALIGN_HOLD","51505","-2","-10.986328125","0","0","-5000000","60000","11937","11937","0","2935","1329","1754"
"529","ALIGN_HOLD","51503","-4","-21.97265625","-2","-2000","-2000000","60000","11938","11938","0","2935","1329","1664"
"530","ALIGN_HOLD","51500","-7","-38.4521484375","-3","-3000","-1000000","60000","11939","11939","0","2935","1329","1574"
"531","ALIGN_HOLD","51498","-9","-49.4384765625","-2","-2000","1000000","60000","11940","11940","0","2935","1329","1484"
"532","ALIGN_HOLD","51504","-3","-16.4794921875","6","6000","8000000","60000","11941","11941","0","2935","1329","1394"
"533","ALIGN_HOLD","51499","-8","-43.9453125","-5","-5000","-11000000","60000","11942","11942","0","2935","1329","1304"
"534","ALIGN_HOLD","51502","-5","-27.4658203125","3","3000","8000000","60000","11943","11943","0","2935","1329","1214"
"535","ALIGN_HOLD","51500","-7","-38.4521484375","-2","-2000","-5000000","60000","11944","11944","0","2935","1329","1124"
"536","ALIGN_HOLD","51499","-8","-43.9453125","-1","-1000","1000000","60000","11945","11945","0","2935","1329","1034"
"537","ALIGN_HOLD","51500","-7","-38.4521484375","1","1000","2000000","60000","11946","11946","0","2935","1329","944"
"538","ALIGN_HOLD","51499","-8","-43.9453125","-1","-1000","-2000000","60000","11947","11947","0","2935","1329","854"
"539","ALIGN_HOLD","51500","-7","-38.4521484375","1","1000","2000000","60000","11948","11948","0","2935","1329","764"
"540","ALIGN_HOLD","51505","-2","-10.986328125","5","5000","4000000","60000","11949","11949","0","2935","1329","674"
"541","ALIGN_HOLD","51500","-7","-38.4521484375","-5","-5000","-10000000","60000","11950","11950","0","2935","1329","584"
"542","ALIGN_HOLD","51502","-5","-27.4658203125","2","2000","7000000","60000","11951","11951","0","2935","1329","494"
"543","ALIGN_HOLD","51502","-5","-27.4658203125","0","0","-2000000","60000","11952","11952","0","2935","1329","404"
"544","ALIGN_HOLD","51500","-7","-38.4521484375","-2","-2000","-2000000","60000","11953","11953","0","2935","1329","314"
"545","ALIGN_HOLD","51498","-9","-49.4384765625","-2","-2000","0","60000","11954","11954","0","2935","1329","224"
"546","ALIGN_HOLD","51499","-8","-43.9453125","1","1000","3000000","60000","11955","11955","0","2935","1329","134"
"547","ALIGN_HOLD","51499","-8","-43.9453125","0","0","-1000000","60000","11956","11956","0","2935","1329","44"
"548","ALIGN_HOLD","51500","-7","-38.4521484375","1","1000","1000000","60000","11957","11957","0","2935","1329","2109"
