"Seq","Phase","EncoderRaw","TravelRaw","TravelMilliDeg","DeltaRaw","VelocityRawPerSecond","AccelerationRawPerSecond2","PowerPpm","ScheduledTick","SampleTick","LatenessTicks","LoopCycles","SpiLatencyCycles","PwmCounterAtCs"
"205","ALIGN_RAMP","49674","0","0","1","1000","2000000","28700","278233","278233","0","2902","1336","811"
"206","ALIGN_RAMP","49673","-1","-5.4931640625","-1","-1000","-2000000","28840","278234","278234","0","2902","1336","721"
"207","ALIGN_RAMP","49674","0","0","1","1000","2000000","28980","278235","278235","0","2902","1336","631"
"208","ALIGN_RAMP","49672","-2","-10.986328125","-2","-2000","-3000000","29120","278236","278236","0","2902","1336","541"
"209","ALIGN_RAMP","49675","1","5.4931640625","3","3000","5000000","29260","278237","278237","0","2902","1336","451"
"210","ALIGN_RAMP","49676","2","10.986328125","1","1000","-2000000","29400","278238","278238","0","2902","1336","361"
"211","ALIGN_RAMP","49678","4","21.97265625","2","2000","1000000","29540","278239","278239","0","2902","1336","271"
"212","ALIGN_RAMP","49671","-3","-16.4794921875","-7","-7000","-9000000","29680","278240","278240","0","2902","1336","181"
"213","ALIGN_RAMP","49674","0","0","3","3000","10000000","29820","278241","278241","0","2902","1336","91"
"214","ALIGN_RAMP","49675","1","5.4931640625","1","1000","-2000000","29960","278242","278242","0","2902","1336","1"
"215","ALIGN_RAMP","49673","-1","-5.4931640625","-2","-2000","-3000000","30100","278243","278243","0","2902","1336","2066"
"216","ALIGN_RAMP","49675","1","5.4931640625","2","2000","4000000","30240","278244","278244","0","2902","1336","1976"
"217","ALIGN_RAMP","49675","1","5.4931640625","0","0","-2000000","30380","278245","278245","0","2902","1336","1886"
"218","ALIGN_RAMP","49677","3","16.4794921875","2","2000","2000000","30520","278246","278246","0","2902","1336","1796"
"219","ALIGN_RAMP","49675","1","5.4931640625","-2","-2000","-4000000","30660","278247","278247","0","2902","1336","1706"
"220","ALIGN_RAMP","49676","2","10.986328125","1","1000","3000000","30800","278248","278248","0","2902","1336","1616"
"221","ALIGN_RAMP","49672","-2","-10.986328125","-4","-4000","-5000000","30940","278249","278249","0","2902","1336","1526"
"222","ALIGN_RAMP","49676","2","10.986328125","4","4000","8000000","31080","278250","278250","0","2902","1336","1436"
"223","ALIGN_RAMP","49675","1","5.4931640625","-1","-1000","-5000000","31220","278251","278251","0","2902","1336","1346"
"224","ALIGN_RAMP","49674","0","0","-1","-1000","0","31360","278252","278252","0","2902","1336","1256"
"225","ALIGN_RAMP","49678","4","21.97265625","4","4000","5000000","31500","278253","278253","0","2902","1336","1166"
"226","ALIGN_RAMP","49677","3","16.4794921875","-1","-1000","-5000000","31640","278254","278254","0","2902","1336","1076"
"227","ALIGN_RAMP","49675","1","5.4931640625","-2","-2000","-1000000","31780","278255","278255","0","2902","1336","986"
"228","ALIGN_RAMP","49677","3","16.4794921875","2","2000","4000000","31920","278256","278256","0","2902","1336","896"
"229","ALIGN_RAMP","49676","2","10.986328125","-1","-1000","-3000000","32060","278257","278257","0","2902","1336","806"
"230","ALIGN_RAMP","49674","0","0","-2","-2000","-1000000","32200","278258","278258","0","2902","1336","716"
"231","ALIGN_RAMP","49675","1","5.4931640625","1","1000","3000000","32340","278259","278259","0","2902","1336","626"
"232","ALIGN_RAMP","49676","2","10.986328125","1","1000","0","32480","278260","278260","0","2902","1336","536"
"233","ALIGN_RAMP","49675","1","5.4931640625","-1","-1000","-2000000","32620","278261","278261","0","2902","1336","446"
"234","ALIGN_RAMP","49676","2","10.986328125","1","1000","2000000","32760","278262","278262","0","2902","1336","356"
"235","ALIGN_RAMP","49677","3","16.4794921875","1","1000","0","32900","278263","278263","0","2902","1336","266"
"236","ALIGN_RAMP","49673","-1","-5.4931640625","-4","-4000","-5000000","33040","278264","278264","0","2902","1336","176"
"237","ALIGN_RAMP","49679","5","27.4658203125","6","6000","10000000","33180","278265","278265","0","2902","1336","86"
"238","ALIGN_RAMP","49676","2","10.986328125","-3","-3000","-9000000","33320","278266","278266","0","2902","1336","2151"
"239","ALIGN_RAMP","49676","2","10.986328125","0","0","3000000","33460","278267","278267","0","2902","1336","2061"
"240","ALIGN_RAMP","49676","2","10.986328125","0","0","0","33600","278268","278268","0","2902","1336","1971"
"241","ALIGN_RAMP","49677","3","16.4794921875","1","1000","1000000","33740","278269","278269","0","2902","1336","1881"
"242","ALIGN_RAMP","49678","4","21.97265625","1","1000","0","33880","278270","278270","0","2902","1336","1791"
"243","ALIGN_RAMP","49677","3","16.4794921875","-1","-1000","-2000000","34020","278271","278271","0","2902","1336","1701"
"244","ALIGN_RAMP","49676","2","10.986328125","-1","-1000","0","34160","278272","278272","0","2902","1336","1611"
"245","ALIGN_RAMP","49676","2","10.986328125","0","0","1000000","34300","278273","278273","0","2902","1336","1521"
"246","ALIGN_RAMP","49672","-2","-10.986328125","-4","-4000","-4000000","34440","278274","278274","0","2902","1336","1431"
"247","ALIGN_RAMP","49677","3","16.4794921875","5","5000","9000000","34580","278275","278275","0","2902","1336","1341"
"248","ALIGN_RAMP","49676","2","10.986328125","-1","-1000","-6000000","34720","278276","278276","0","2902","1336","1251"
"249","ALIGN_RAMP","49677","3","16.4794921875","1","1000","2000000","34860","278277","278277","0","2902","1336","1161"
"250","ALIGN_RAMP","49677","3","16.4794921875","0","0","-1000000","35000","278278","278278","0","2902","1336","1071"
"251","ALIGN_RAMP","49679","5","27.4658203125","2","2000","2000000","35140","278279","278279","0","2902","1336","981"
"252","ALIGN_RAMP","49679","5","27.4658203125","0","0","-2000000","35280","278280","278280","0","2902","1336","891"
"253","ALIGN_RAMP","49680","6","32.958984375","1","1000","1000000","35420","278281","278281","0","2902","1336","801"
"254","ALIGN_RAMP","49678","4","21.97265625","-2","-2000","-3000000","35560","278282","278282","0","2902","1336","711"
"255","ALIGN_RAMP","49682","8","43.9453125","4","4000","6000000","35700","278283","278283","0","2902","1336","621"
