motor_id,jig_a,jig_b,analysis_points,runs_a,runs_b,zero_shift_correlation,best_shift_deg,best_shift_points,best_shift_correlation,second_shift_deg,second_shift_correlation,correlation_margin,shifts_within_0_001_of_best,centered_rmse_zero_shift_deg,centered_rmse_aligned_deg,top5_mean_a_deg,top5_mean_b_deg,top5_delta_b_minus_a_deg,bottom5_mean_a_deg,bottom5_mean_b_deg,bottom5_delta_b_minus_a_deg,robust_nl_a_deg,robust_nl_b_deg,robust_nl_delta_b_minus_a_deg,top5_mean_distance_aligned_deg,top5_max_distance_aligned_deg,bottom5_mean_distance_aligned_deg,bottom5_max_distance_aligned_deg
P05,S1-P05-JIG4-remount01-test-2,S2-P05-JIG1-remount02,360,3,3,0.8664316895628661,320.0,320,0.8894094331712301,0.0,0.8664316895628661,0.02297774360836402,1,0.3955570695511356,0.36052290910783086,1.6563353333333335,2.27535,0.6190146666666665,-1.6444340000000002,-0.8691526666666666,0.7752813333333336,3.3007693333333337,3.1445026666666664,-0.15626666666666722,13.8,39.0,87.6,159.0
P05,S1-P05-JIG4-remount01-test-2,S2-P05-JIG1-remount02-test-2,360,3,3,0.8715458074947983,320.0,320,0.8996790860479326,0.0,0.8715458074947983,0.0281332785531343,1,0.3898764619214143,0.3449900719269147,1.6563353333333335,2.3599580000000002,0.7036226666666667,-1.6444340000000002,-0.8598673333333332,0.784566666666667,3.3007693333333337,3.2198253333333335,-0.08094400000000013,13.8,39.0,87.6,159.0
P05,S1-P05-JIG4-remount01-test-2,S2-P05-JIG1-remount03-test-2,360,3,3,0.8757258360905155,320.0,320,0.8905507066491809,0.0,0.8757258360905155,0.014824870558665437,1,0.3817228081877755,0.3586527517412402,1.6563353333333335,2.2335499999999997,0.5772146666666662,-1.6444340000000002,-0.902034,0.7424000000000002,3.3007693333333337,3.1355839999999997,-0.16518533333333396,21.8,40.0,87.6,159.0
P05,S1-P05-JIG4-remount02-test-2,S1-P05-JIG4-remount03-test-2,360,3,3,0.9992651198123804,0.0,0,0.9992651198123804,40.0,0.8989716233763745,0.10029349643600594,1,0.03019463422651951,0.03019463422651951,1.5952353333333333,1.5718133333333333,-0.023422000000000054,-1.7049246666666669,-1.7478073333333335,-0.042882666666666625,3.30016,3.3196206666666668,0.019460666666666793,21.8,49.0,0.0,0.0
P05,S1-P05-JIG4-remount02-test-2,S2-P05-JIG1-remount01,360,3,3,0.8583968391133038,320.0,320,0.8841319748441909,0.0,0.8583968391133038,0.02573513573088715,1,0.40665558970178906,0.36885370287642233,1.5952353333333333,2.1746293333333333,0.579394,-1.7049246666666669,-0.8836153333333333,0.8213093333333336,3.30016,3.0582446666666665,-0.24191533333333348,29.8,70.0,87.6,159.0
P05,S1-P05-JIG4-remount02-test-2,S2-P05-JIG1-remount01-test-2,360,3,3,0.8593919394848433,320.0,320,0.8935867297542596,0.0,0.8593919394848433,0.0341947902694163,1,0.4083398126446988,0.35583915439062647,1.5952353333333333,2.321149333333333,0.7259139999999997,-1.7049246666666669,-0.8711926666666668,0.833732,3.30016,3.192342,-0.10781799999999997,21.8,69.0,87.6,159.0
P05,S1-P05-JIG4-remount02-test-2,S2-P05-JIG1-remount02,360,3,3,0.8498544678408525,320.0,320,0.8805058242150045,0.0,0.8498544678408525,0.03065135637415195,1,0.4200504946838116,0.3754821438787325,1.5952353333333333,2.27535,0.6801146666666666,-1.7049246666666669,-0.8691526666666666,0.8357720000000003,3.30016,3.1445026666666664,-0.15565733333333354,21.8,69.0,87.6,159.0
P05,S1-P05-JIG4-remount02-test-2,S2-P05-JIG1-remount02-test-2,360,3,3,0.8546484910818904,320.0,320,0.8917069564844365,0.0,0.8546484910818904,0.03705846540254609,1,0.415458501188316,0.3591756082257443,1.5952353333333333,2.3599580000000002,0.7647226666666669,-1.7049246666666669,-0.8598673333333332,0.8450573333333337,3.30016,3.2198253333333335,-0.08033466666666644,21.8,69.0,87.6,159.0
P05,S1-P05-JIG4-remount02-test-2,S2-P05-JIG1-remount03-test-2,360,3,3,0.8593098115517734,320.0,320,0.8824659505498501,0.0,0.8593098115517734,0.02315613899807667,1,0.4067647411486654,0.3724069199149875,1.5952353333333333,2.2335499999999997,0.6383146666666664,-1.7049246666666669,-0.902034,0.8028906666666669,3.30016,3.1355839999999997,-0.16457600000000028,29.8,70.0,87.6,159.0
P05,S1-P05-JIG4-remount03-test-2,S2-P05-JIG1-remount01,360,3,3,0.8482518735846059,320.0,320,0.8838399946278424,0.0,0.8482518735846059,0.0355881210432365,1,0.4199440182598743,0.3686444415866642,1.5718133333333333,2.1746293333333333,0.602816,-1.7478073333333335,-0.8836153333333333,0.8641920000000002,3.3196206666666668,3.0582446666666665,-0.2613760000000003,8.0,40.0,87.6,159.0
