motor_id,jig_id,eligible_runs,kind,rank,point_index,sweep_angle_deg,mean_error_deg,sd_error_deg,selection_count,selection_rate
P05,S2-P05-JIG1-remount01-test-2,3,TOP,5,253,253.0,2.2691433333333335,0.01954873226921207,3,1.0
P05,S2-P05-JIG1-remount01-test-2,3,BOTTOM,1,356,356.0,-0.9509066666666667,0.037975984955407466,3,1.0
P05,S2-P05-JIG1-remount01-test-2,3,BOTTOM,2,357,357.0,-0.9124966666666667,0.04236457285673176,3,1.0
P05,S2-P05-JIG1-remount01-test-2,3,BOTTOM,3,196,196.0,-0.8722966666666666,0.007818582565486724,3,1.0
P05,S2-P05-JIG1-remount01-test-2,3,BOTTOM,4,197,197.0,-0.8236733333333334,0.02490216322597966,3,1.0
P05,S2-P05-JIG1-remount01-test-2,3,BOTTOM,5,156,156.0,-0.79659,0.020870380926087555,3,1.0
P05,S2-P05-JIG1-remount02,3,TOP,1,254,254.0,2.3342899999999998,0.036475494513440065,3,1.0
P05,S2-P05-JIG1-remount02,3,TOP,2,264,264.0,2.3195200000000002,0.012319573856266464,3,1.0
P05,S2-P05-JIG1-remount02,3,TOP,3,263,263.0,2.2924,0.013993259091434035,3,1.0
P05,S2-P05-JIG1-remount02,3,TOP,4,253,253.0,2.2326866666666665,0.02366114184339668,3,1.0
P05,S2-P05-JIG1-remount02,3,TOP,5,294,294.0,2.197853333333333,0.013103909085968818,3,1.0
P05,S2-P05-JIG1-remount02,3,BOTTOM,1,356,356.0,-0.9569899999999999,0.006268229415074093,3,1.0
P05,S2-P05-JIG1-remount02,3,BOTTOM,2,357,357.0,-0.92871,0.00521949231247642,3,1.0
P05,S2-P05-JIG1-remount02,3,BOTTOM,3,196,196.0,-0.8495266666666667,0.00856546749064714,3,1.0
P05,S2-P05-JIG1-remount02,3,BOTTOM,4,156,156.0,-0.8162666666666666,0.023187152333422355,3,1.0
P05,S2-P05-JIG1-remount02,3,BOTTOM,5,197,197.0,-0.79183,0.009595691741609843,2,0.6666666666666666
P05,S2-P05-JIG1-remount02-test-2,3,TOP,1,263,263.0,2.3947766666666666,0.007212228042244135,3,1.0
P05,S2-P05-JIG1-remount02-test-2,3,TOP,2,264,264.0,2.3925966666666665,0.01465063252331908,3,1.0
P05,S2-P05-JIG1-remount02-test-2,3,TOP,3,254,254.0,2.3841966666666665,0.013597008249366167,3,1.0
