File,Era,ProductId,JigId,TestID,SweepID,RunRole,H1_Deg,H2_Deg,H36_Deg,RatioH2H36,RatioH1H36
C:\learn\rd\jig\B0-B-v32-v2-old p06-jig-1-test 29.txt,legacy-root,P06,JIG1,3,3,OFFICIAL,0.40447725019039,0.256096781185573,0.827270757208661,0.309568274901537,0.488929708521499
C:\learn\rd\jig\B0-B-v32-v2-old p06-jig-1-test 29.txt,legacy-root,P06,JIG1,4,4,OFFICIAL,0.40290765921333,0.255215742959875,0.825932855016417,0.309003015692846,0.487821324416646
C:\learn\rd\jig\B0-B-v32-v2-old p06-jig-1-test 29.txt,legacy-root,P06,JIG1,5,5,OFFICIAL,0.404450480524594,0.256890104685176,0.824655110201348,0.311512172188508,0.49044803763581
C:\learn\rd\jig\B0-B-v32-v2-old p06-jig-1-test 29.txt,legacy-root,P06,JIG1,6,6,OFFICIAL,0.406909862378224,0.25818865541216,0.823714487574508,0.313444353968347,0.493993815231298
C:\learn\rd\jig\B0-B-v32-v2-old p06-jig-1-test 29.txt,legacy-root,P06,JIG1,7,7,OFFICIAL,0.404944780586227,0.258506380664412,0.822578248435844,0.314263574506097,0.492287246053785
C:\learn\rd\jig\B0-B-v32-v2-old p06-jig-1-test 29.txt,legacy-root,P06,JIG1,8,8,OFFICIAL,0.404290325760182,0.258418540222069,0.824438364276751,0.31344798036997,0.490382717833431
C:\learn\rd\jig\B0-B-v32-v2-old p06-jig-1-test 29.txt,legacy-root,P06,JIG1,9,9,OFFICIAL,0.401218516642254,0.255104822000202,0.823509114338732,0.309777776054183,0.487205921168738
C:\learn\rd\jig\B0-B-v32-v2-old p06-jig-1-test 29.txt,legacy-root,P06,JIG1,10,10,OFFICIAL,0.403531997429815,0.255515348275189,0.823409690265224,0.310313749395985,0.490074384842174
C:\learn\rd\jig\B0-B-v32-v2-old p06-jig-1-test 29.txt,legacy-root,P06,JIG1,11,11,OFFICIAL,0.402326027822621,0.258772840664208,0.822725607039989,0.314531161361591,0.489016051499982
C:\learn\rd\jig\H2-p06-jig1-remount01.txt,legacy-root,P06,JIG1,1,1,PRECONDITION,0.332528607809081,0.39796690513398,0.826839048897673,0.48131121245972,0.402168485211726
C:\learn\rd\jig\H2-p06-jig1-remount01.txt,legacy-root,P06,JIG1,2,2,OFFICIAL,0.337458198380521,0.400764464865163,0.823593196204994,0.486604875698138,0.409738934143074
C:\learn\rd\jig\H2-p06-jig1-remount01.txt,legacy-root,P06,JIG1,3,3,OFFICIAL,0.341637475125045,0.402219681651863,0.822357875049065,0.4891054051472,0.41543649728491
C:\learn\rd\jig\H2-p06-jig1-remount01.txt,legacy-root,P06,JIG1,4,4,OFFICIAL,0.342728362625699,0.401096856901467,0.821726517701642,0.488114778166499,0.417083245146214
C:\learn\rd\jig\H2-p06-jig1-remount02.txt,legacy-root,P06,JIG1,1,1,PRECONDITION,0.326111144303454,0.619082269896158,0.818205567776003,0.756634144618339,0.39856871811551
C:\learn\rd\jig\H2-p06-jig1-remount02.txt,legacy-root,P06,JIG1,2,2,OFFICIAL,0.324860738152637,0.627719330613646,0.821630111071348,0.763992607080994,0.395385628855594
C:\learn\rd\jig\H2-p06-jig1-remount02.txt,legacy-root,P06,JIG1,3,3,OFFICIAL,0.326140448146919,0.625085965394975,0.820452080268541,0.761879920141562,0.397513097949816
C:\learn\rd\jig\H2-p06-jig1-remount02.txt,legacy-root,P06,JIG1,4,4,OFFICIAL,0.323948563568933,0.625933461138723,0.820326083089465,0.763030060901353,0.394902186151264
C:\learn\rd\jig\H2-p06-jig1-remount03.txt,legacy-root,P06,JIG1,1,1,PRECONDITION,0.396622525169,0.628105039246642,0.815043826820197,0.770639588422041,0.486627236619138
C:\learn\rd\jig\H2-p06-jig1-remount03.txt,legacy-root,P06,JIG1,2,2,OFFICIAL,0.373862039031664,0.609620647911322,0.817178212955741,0.746006976503104,0.457503679251802
C:\learn\rd\jig\H2-p06-jig1-remount03.txt,legacy-root,P06,JIG1,3,3,OFFICIAL,0.392646515035243,0.609404772322736,0.815830769405658,0.746974489288624,0.481284268453482
C:\learn\rd\jig\H2-p06-jig1-remount03.txt,legacy-root,P06,JIG1,4,4,OFFICIAL,0.386890817741278,0.608107369297265,0.815751726577357,0.745456429309315,0.474275205477716
C:\learn\rd\jig\H2-p06-jig1-remount03.txt,legacy-root,P06,JIG1,5,5,OFFICIAL,0.395599146559523,0.612516197253098,0.814390806012306,0.752115805742339,0.485760821019811
C:\learn\rd\jig\H2-p06-jig1-remount04-0-11N.txt,legacy-root,P06,JIG1,1,1,PRECONDITION,0.40689264552446,0.163729987671024,0.81370121910491,0.201216347999491,0.500051660205267
C:\learn\rd\jig\H2-p06-jig1-remount04-0-11N.txt,legacy-root,P06,JIG1,2,2,OFFICIAL,0.404669122553736,0.159120135795016,0.815886148738281,0.19502737733823,0.495987244273643
C:\learn\rd\jig\H2-p06-jig1-remount04-0-11N.txt,legacy-root,P06,JIG1,3,3,OFFICIAL,0.404287725249954,0.164589998525874,0.815818997258786,0.201748180759346,0.495560567489102
C:\learn\rd\jig\H2-p06-jig1-remount04-0-11N.txt,legacy-root,P06,JIG1,4,4,OFFICIAL,0.405781043000755,0.159927249529084,0.817319991185101,0.195672749050457,0.496477569834525
C:\learn\rd\jig\H2-p06-jig1-remount04-0-11N.txt,legacy-root,P06,JIG1,5,5,OFFICIAL,0.409017707901416,0.160234491302144,0.817498990120789,0.196005736078609,0.500328089507464
C:\learn\rd\jig\H2-p06-jig1-remount04-0-16N.txt,legacy-root,P06,JIG1,1,1,PRECONDITION,0.39341849144365,0.162626735672787,0.828453452405161,0.196301596910061,0.474883036942486
C:\learn\rd\jig\H2-p06-jig1-remount04-0-16N.txt,legacy-root,P06,JIG1,2,2,OFFICIAL,0.403138581437647,0.159536771104115,0.824619484842828,0.193467137311851,0.488878311569954
C:\learn\rd\jig\H2-p06-jig1-remount04-0-16N.txt,legacy-root,P06,JIG1,3,3,OFFICIAL,0.403290555321605,0.15882445461255,0.822912582251822,0.193002826834828,0.49007703129054
C:\learn\rd\jig\H2-p06-jig1-remount04-0-16N.txt,legacy-root,P06,JIG1,4,4,OFFICIAL,0.407714576319737,0.164009268573376,0.818608588019291,0.200351267960935,0.498058024661389
C:\learn\rd\jig\H2-p06-jig1-remount04-0-3N.txt,legacy-root,P06,JIG1,1,1,PRECONDITION,0.469806978333256,0.265481965436174,0.832931311532785,0.318732123237901,0.564040481884039
C:\learn\rd\jig\H2-p06-jig1-remount04-0-3N.txt,legacy-root,P06,JIG1,2,2,OFFICIAL,0.471647424371109,0.276658890493962,0.826516612104818,0.334728771862697,0.570644821245644
C:\learn\rd\jig\H2-p06-jig1-remount04-0-3N.txt,legacy-root,P06,JIG1,3,3,OFFICIAL,0.470957993521608,0.276089139004254,0.825143028499863,0.334595493712396,0.570759222649951
C:\learn\rd\jig\H2-p06-jig1-remount04-0-3N.txt,legacy-root,P06,JIG1,4,4,OFFICIAL,0.468411766710436,0.26780183012683,0.826117154370661,0.324169312681617,0.567004043230737
C:\learn\rd\jig\H2-p06-jig1-remount04-0-3N.txt,legacy-root,P06,JIG1,5,5,OFFICIAL,0.468716765723798,0.274953297982471,0.823612359467559,0.33383823691065,0.569098751780279
C:\learn\rd\jig\H2-p06-jig1-remount04-0-3N.txt,legacy-root,P06,JIG1,6,6,OFFICIAL,0.468744736174148,0.273018858443185,0.821474966442686,0.332352012655316,0.570613537018662
C:\learn\rd\jig\H2-p06-jig1-remount04-0-3N.txt,legacy-root,P06,JIG1,7,7,OFFICIAL,0.471310723906143,0.274094825588425,0.820903796075957,0.333893967720261,0.574136367938702
C:\learn\rd\jig\H2-p06-jig1-remount04-0-3N.txt,legacy-root,P06,JIG1,8,8,OFFICIAL,0.475789216642244,0.275672710698411,0.819836874066427,0.336253124760127,0.580346202632127
C:\learn\rd\jig\H2-p06-jig1-remount04-0-3N.txt,legacy-root,P06,JIG1,9,9,OFFICIAL,0.465487670921735,0.268024049671675,0.822722074701179,0.325777146272664,0.565789694035869
C:\learn\rd\jig\H2-p06-jig1-remount04-0-3N.txt,legacy-root,P06,JIG1,10,10,OFFICIAL,0.47236050730038,0.266772741380892,0.819203511982185,0.325648922983003,0.576609475412811
C:\learn\rd\jig\H2-p06-jig1-remount04-0-3N.txt,legacy-root,P06,JIG1,11,11,OFFICIAL,0.466383231612729,0.267061100199938,0.821996979765905,0.32489304313015,0.567378278866121
C:\learn\rd\jig\H2-p06-jig1-remount04-low.txt,legacy-root,P06,JIG1,1,1,PRECONDITION,0.395709714921504,0.164757787738343,0.810181051357879,0.203359221327389,0.488421340215606
C:\learn\rd\jig\H2-p06-jig1-remount04-low.txt,legacy-root,P06,JIG1,2,2,OFFICIAL,0.367289044025762,0.17338310603171,0.820670992987485,0.211269933399917,0.447547247513552
C:\learn\rd\jig\H2-p06-jig1-remount04-low.txt,legacy-root,P06,JIG1,3,3,OFFICIAL,0.388664531356912,0.180832624266602,0.817423796526426,0.221222608193002,0.475474940916217
C:\learn\rd\jig\H2-p06-jig1-remount04-low.txt,legacy-root,P06,JIG1,4,4,OFFICIAL,0.38648746771096,0.180888959697531,0.818301964110641,0.221054045610324,0.472304216122722
C:\learn\rd\jig\H2-p06-jig1-remount04-low1.txt,legacy-root,P06,JIG1,1,1,PRECONDITION,0.394397725570354,0.154901107751868,0.817802298054294,0.189411436138547,0.482265367202685
C:\learn\rd\jig\H2-p06-jig1-remount04-low1.txt,legacy-root,P06,JIG1,2,2,OFFICIAL,0.409700708313859,0.180419162306117,0.814661050593616,0.221465310235038,0.502909410012083
C:\learn\rd\jig\H2-p06-jig1-remount04-low1.txt,legacy-root,P06,JIG1,3,3,OFFICIAL,0.400285865979464,0.176144961561813,0.814227754843799,0.216333772109752,0.491614125898047
C:\learn\rd\jig\H2-p06-jig1-remount04-low1.txt,legacy-root,P06,JIG1,4,4,OFFICIAL,0.402999412031578,0.180142192345413,0.816957544150354,0.220503738089307,0.493292968425553
C:\learn\rd\jig\H2-p06-jig1-remount04-low1.txt,legacy-root,P06,JIG1,5,5,OFFICIAL,0.418274990398435,0.154484408027519,0.813868440574288,0.189814963114322,0.513934402104704
C:\learn\rd\jig\H2-p06-jig1-remount04-low1.txt,legacy-root,P06,JIG1,6,6,OFFICIAL,0.403461932423585,0.172879930473713,0.814416045234113,0.212274710800936,0.495400274570481
C:\learn\rd\jig\H2-p06-jig1-remount04-non.txt,legacy-root,P06,JIG1,1,1,PRECONDITION,0.383720558392663,0.16819074864917,0.807346267758649,0.208325417935108,0.475286223169082
C:\learn\rd\jig\H2-p06-jig1-remount04-non.txt,legacy-root,P06,JIG1,2,2,OFFICIAL,0.382412122047241,0.165824736045176,0.811985587853589,0.204221279941087,0.470959248252316
C:\learn\rd\jig\H2-p06-jig1-remount04-non.txt,legacy-root,P06,JIG1,3,3,OFFICIAL,0.381940500620054,0.168840776669154,0.813759314897884,0.207482450373353,0.469353153478781
C:\learn\rd\jig\H2-p06-jig1-remount04-non.txt,legacy-root,P06,JIG1,4,4,OFFICIAL,0.386055398334627,0.170395103927952,0.811948691773873,0.209859447591064,0.475467726281088
C:\learn\rd\jig\H2-p06-jig1-remount04.txt,legacy-root,P06,JIG1,1,1,PRECONDITION,0.400146013226839,0.156932237118736,0.829274463628106,0.189240407129085,0.482525425268957
C:\learn\rd\jig\H2-p06-jig1-remount04.txt,legacy-root,P06,JIG1,2,2,OFFICIAL,0.375362560239666,0.16773575311309,0.819765536390326,0.20461430209872,0.457890144897406
C:\learn\rd\jig\H2-p06-jig1-remount04.txt,legacy-root,P06,JIG1,3,3,OFFICIAL,0.374516751312946,0.160723012769665,0.820288644271567,0.195934704072845,0.456567031530132
C:\learn\rd\jig\H2-p06-jig1-remount04.txt,legacy-root,P06,JIG1,4,4,OFFICIAL,0.375622521247344,0.174776060289013,0.818221712477579,0.21360476949431,0.459071808434364
C:\learn\rd\jig\P03 jig 1 test 20 A.txt,legacy-root,P03,JIG1,1,1,PRECONDITION,0.225467962458325,0.178695340399357,0.912948040841749,0.195734403717651,0.24696691637614
C:\learn\rd\jig\P03 jig 1 test 20 A.txt,legacy-root,P03,JIG1,2,2,OFFICIAL,0.229218491009105,0.18006549252759,0.907312054676416,0.198460377110065,0.252634680458261
C:\learn\rd\jig\P03 jig 1 test 20 A.txt,legacy-root,P03,JIG1,3,3,OFFICIAL,0.22675293517107,0.177908002780232,0.906292540561584,0.196303064207051,0.250198390721126
C:\learn\rd\jig\P03 jig 1 test 20 A.txt,legacy-root,P03,JIG1,4,4,OFFICIAL,0.227780536677433,0.179468484125082,0.904139064006597,0.198496549114675,0.251930865223373
C:\learn\rd\jig\P03 jig 1 test 20 A.txt,legacy-root,P03,JIG1,5,5,OFFICIAL,0.225597796169268,0.18044407908018,0.902012232073936,0.200046155322415,0.25010502978498
C:\learn\rd\jig\P03 jig 1 test 20 A.txt,legacy-root,P03,JIG1,6,6,OFFICIAL,0.230739414298542,0.179254572543319,0.903658008165943,0.198365499916426,0.255339312232565
C:\learn\rd\jig\P03 jig 1 test 20 A.txt,legacy-root,P03,JIG1,7,7,OFFICIAL,0.222460654530689,0.180948579074771,0.904861285860097,0.199973832345777,0.245850560751125
C:\learn\rd\jig\P03 jig 1 test 20 A.txt,legacy-root,P03,JIG1,8,8,OFFICIAL,0.224000747688352,0.177564724361697,0.905552567125661,0.1960843917933,0.247363605184576
C:\learn\rd\jig\P03 jig 1 test 20 A.txt,legacy-root,P03,JIG1,9,9,OFFICIAL,0.227424768399049,0.175956400842459,0.902860139193426,0.194887771875332,0.251893685994621
C:\learn\rd\jig\P03 jig 1 test 20 A.txt,legacy-root,P03,JIG1,10,10,OFFICIAL,0.226755764582278,0.175032591452395,0.901212504587181,0.194219000026605,0.251611871149245
C:\learn\rd\jig\P03 jig 1 test 20 A.txt,legacy-root,P03,JIG1,11,11,OFFICIAL,0.226942944451743,0.180285325365139,0.901677157063428,0.199944430168654,0.251689801248651
C:\learn\rd\jig\P05 JIG1-A1.txt,legacy-root,P05,JIG1,1,1,PRECONDITION,0.451700698754363,0.110898468382838,0.853440501826017,0.129942823366784,0.529270286315105
C:\learn\rd\jig\P05 JIG1-A1.txt,legacy-root,P05,JIG1,2,2,OFFICIAL,0.459981771577925,0.112299090858836,0.850565346088701,0.132028763428042,0.540795335353288
C:\learn\rd\jig\P05 JIG1-A1.txt,legacy-root,P05,JIG1,3,3,OFFICIAL,0.462546639677918,0.107945550779572,0.852130647026969,0.126677230957703,0.542811881360815
C:\learn\rd\jig\P05 JIG1-A1.txt,legacy-root,P05,JIG1,4,4,OFFICIAL,0.449735654418708,0.12744951720139,0.84923937640087,0.150074903193407,0.529574660474078
C:\learn\rd\jig\P05 JIG1-A2.txt,legacy-root,P05,JIG1,1,1,PRECONDITION,0.332385050906068,0.132019504939585,0.859482836938867,0.153603422041313,0.386726804330252
C:\learn\rd\jig\P05 JIG1-A2.txt,legacy-root,P05,JIG1,2,2,OFFICIAL,0.340419350511131,0.1211647851288,0.85563680698096,0.14160772905074,0.397854963383671
C:\learn\rd\jig\P05 JIG1-A2.txt,legacy-root,P05,JIG1,3,3,OFFICIAL,0.346485780990461,0.0996011786419466,0.85121713663677,0.117010307188456,0.407047468944828
C:\learn\rd\jig\P05 JIG1-A2.txt,legacy-root,P05,JIG1,4,4,OFFICIAL,0.348828167881386,0.102385489834803,0.851459808151056,0.120247002682526,0.409682482416717
C:\learn\rd\jig\P05 JIG4-B.txt,legacy-root,P05,JIG4,1,1,PRECONDITION,0.260706815186726,0.127975716725536,0.871291265510221,0.146880522956458,0.299218901309722
C:\learn\rd\jig\P05 JIG4-B.txt,legacy-root,P05,JIG4,2,2,OFFICIAL,0.241273084983741,0.129377669674301,0.869504489112254,0.148794711579227,0.277483426485901
C:\learn\rd\jig\P05 JIG4-B.txt,legacy-root,P05,JIG4,3,3,OFFICIAL,0.252312773921595,0.15983218796464,0.868600935830369,0.184011070413875,0.290481812203423
C:\learn\rd\jig\P05 JIG4-B.txt,legacy-root,P05,JIG4,4,4,OFFICIAL,0.249305024081638,0.163938558295766,0.821444551815461,0.199573492737212,0.303495864122117
C:\learn\rd\jig\S1-P03-JIG1-remount01.txt,legacy-root,P03,JIG1,1,1,PRECONDITION,0.120941767403844,0.139640891806822,0.911208624044687,0.15324799186709,0.132726758957796
C:\learn\rd\jig\S1-P03-JIG1-remount01.txt,legacy-root,P03,JIG1,2,2,OFFICIAL,0.181665518762322,0.140901837019651,0.905217019189542,0.155655311414497,0.200687255002089
C:\learn\rd\jig\S1-P03-JIG1-remount01.txt,legacy-root,P03,JIG1,3,3,OFFICIAL,0.17794554030378,0.145993786961329,0.900138284060127,0.162190398460574,0.197686892619594
C:\learn\rd\jig\S1-P03-JIG1-remount01.txt,legacy-root,P03,JIG1,4,4,OFFICIAL,0.176286753265849,0.136287209976055,0.901068026024991,0.151250744715999,0.195642002794758
C:\learn\rd\jig\S1-P03-JIG1-remount02.txt,legacy-root,P03,JIG1,1,1,PRECONDITION,0.165536265827406,0.121158070086744,0.901623480787054,0.134377678341941,0.183597997783847
C:\learn\rd\jig\S1-P03-JIG1-remount02.txt,legacy-root,P03,JIG1,2,2,OFFICIAL,0.173211169235555,0.138151202512942,0.901249895089349,0.153288453364253,0.192189946627825
C:\learn\rd\jig\S1-P03-JIG1-remount02.txt,legacy-root,P03,JIG1,3,3,OFFICIAL,0.173427071711571,0.139259587964428,0.899237930344849,0.154864005693158,0.192860049447718
C:\learn\rd\jig\S1-P03-JIG1-remount02.txt,legacy-root,P03,JIG1,4,4,OFFICIAL,0.17516803032271,0.139716455783541,0.897680206195029,0.155641680432894,0.195134112475522
C:\learn\rd\jig\S1-P03-JIG1-remount03.txt,legacy-root,P03,JIG1,1,1,PRECONDITION,0.160790670574051,0.123206839344184,0.897231168589674,0.137318947064499,0.179207629207523
C:\learn\rd\jig\S1-P03-JIG1-remount03.txt,legacy-root,P03,JIG1,2,2,OFFICIAL,0.167574960711921,0.128583701600583,0.894061366826178,0.143819771630488,0.187431161808047
C:\learn\rd\jig\S1-P03-JIG1-remount03.txt,legacy-root,P03,JIG1,3,3,OFFICIAL,0.171533712812904,0.126874863838283,0.892838624906866,0.142102794725663,0.192121742975442
C:\learn\rd\jig\S1-P03-JIG1-remount03.txt,legacy-root,P03,JIG1,4,4,OFFICIAL,0.168888628258282,0.127588012022206,0.894941239255475,0.142565798094576,0.188714767908992
C:\learn\rd\jig\S1-P05-JIG1-remount01.txt,legacy-root,P05,JIG1,1,1,PRECONDITION,0.497261696461233,0.16984027365708,0.863306299186932,0.196732346117521,0.575996835572216
C:\learn\rd\jig\S1-P05-JIG1-remount01.txt,legacy-root,P05,JIG1,2,2,OFFICIAL,0.500682758987024,0.168548037190012,0.857453754762092,0.196568078749363,0.583918090283414
C:\learn\rd\jig\S1-P05-JIG1-remount01.txt,legacy-root,P05,JIG1,3,3,OFFICIAL,0.501897304944863,0.170287127821921,0.856698946240713,0.198771258642442,0.585850265308767
C:\learn\rd\jig\S1-P05-JIG1-remount01.txt,legacy-root,P05,JIG1,4,4,OFFICIAL,0.495002676538218,0.172353427929902,0.855704641252311,0.201416960503645,0.578473754464845
C:\learn\rd\jig\S1-P05-JIG1-remount02.txt,legacy-root,P05,JIG1,1,1,PRECONDITION,0.525317363096475,0.15813492129806,0.849917336772322,0.186059178294443,0.618080536033586
C:\learn\rd\jig\S1-P05-JIG1-remount02.txt,legacy-root,P05,JIG1,2,2,OFFICIAL,0.514875984029919,0.167405081277235,0.852761338055629,0.196309417191607,0.603775008379111
C:\learn\rd\jig\S1-P05-JIG1-remount02.txt,legacy-root,P05,JIG1,3,3,OFFICIAL,0.511372674890272,0.164388382673386,0.853296218945437,0.192651014997522,0.59929091860065
C:\learn\rd\jig\S1-P05-JIG1-remount02.txt,legacy-root,P05,JIG1,4,4,OFFICIAL,0.512661864029815,0.168464602571094,0.852317629508146,0.197654720187252,0.601491564037765
C:\learn\rd\jig\S1-P05-JIG1-remount03.txt,legacy-root,P05,JIG1,1,1,PRECONDITION,0.514164437884952,0.14898650024782,0.851316911230002,0.175007095809433,0.603963613435185
C:\learn\rd\jig\S1-P05-JIG1-remount03.txt,legacy-root,P05,JIG1,2,2,OFFICIAL,0.504346468826905,0.166206884480509,0.85164142532318,0.195160638666018,0.592205186162141
C:\learn\rd\jig\S1-P05-JIG1-remount03.txt,legacy-root,P05,JIG1,3,3,OFFICIAL,0.507820436056472,0.164461017573113,0.851588931844386,0.193122540022826,0.596321085287741
C:\learn\rd\jig\S1-P05-JIG1-remount03.txt,legacy-root,P05,JIG1,4,4,OFFICIAL,0.512926534824635,0.165148410832215,0.852441020394255,0.193735879528456,0.601714983855899
C:\learn\rd\jig\S2-P03-JIG1-A1.txt,legacy-root,P03,JIG1,1,1,PRECONDITION,0.131275259517389,0.166139689783342,0.913954001641073,0.181781237879615,0.143634427204951
C:\learn\rd\jig\S2-P03-JIG1-A1.txt,legacy-root,P03,JIG1,2,2,OFFICIAL,0.174223414986745,0.120181655313418,0.900723725216451,0.133427877992819,0.193426030767511
C:\learn\rd\jig\S2-P03-JIG1-A1.txt,legacy-root,P03,JIG1,3,3,OFFICIAL,0.179570508064348,0.108496575219331,0.898181885088846,0.120795773128512,0.199926664126148
C:\learn\rd\jig\S2-P03-JIG1-A1.txt,legacy-root,P03,JIG1,4,4,OFFICIAL,0.178938900236728,0.113819061176087,0.89865218701268,0.126655298702879,0.199119195193371
C:\learn\rd\jig\S2-P03-JIG1-A2.txt,legacy-root,P03,JIG1,1,1,PRECONDITION,0.185353647048429,0.0877635975035212,0.898919199809945,0.097632353966938,0.206196115387921
C:\learn\rd\jig\S2-P03-JIG1-A2.txt,legacy-root,P03,JIG1,2,2,OFFICIAL,0.182226043316036,0.124560381387596,0.897383674354614,0.138803930745874,0.203063693405266
C:\learn\rd\jig\S2-P03-JIG1-A2.txt,legacy-root,P03,JIG1,3,3,OFFICIAL,0.182390209178848,0.120794458815816,0.897446968088866,0.134597879441334,0.20323229746628
C:\learn\rd\jig\S2-P03-JIG1-A2.txt,legacy-root,P03,JIG1,4,4,OFFICIAL,0.181089286784118,0.121955917405365,0.896343581113554,0.136059341501454,0.202031107936473
C:\learn\rd\jig\S2-P03-JIG1-test-1.txt,legacy-root,P03,JIG1,1,1,PRECONDITION,0.117641979298773,0.0825069860218514,0.907912519941385,0.0908754799715485,0.129574134858684
C:\learn\rd\jig\S2-P03-JIG1-test-1.txt,legacy-root,P03,JIG1,2,2,OFFICIAL,0.075913949876248,0.11334287798124,0.902805483636664,0.125545181144309,0.084086717739521
C:\learn\rd\jig\S2-P03-JIG1-test-1.txt,legacy-root,P03,JIG1,3,3,OFFICIAL,0.0789177462499473,0.105349823272418,0.899392642544808,0.117134406363758,0.0877455991041371
C:\learn\rd\jig\S2-P03-JIG1-test-1.txt,legacy-root,P03,JIG1,4,4,OFFICIAL,0.0782359319147053,0.106908771495598,0.899136349391988,0.118901623283155,0.0870123112780501
C:\learn\rd\jig\S2-P03-JIG1-test-2.txt,legacy-root,P03,JIG1,1,1,PRECONDITION,0.243149380098329,0.152678693953322,0.902810054726958,0.169114968485256,0.269325068795192
C:\learn\rd\jig\S2-P03-JIG1-test-2.txt,legacy-root,P03,JIG1,2,2,OFFICIAL,0.257968844151294,0.166659020883985,0.896726251183422,0.18585272892819,0.287678479146617
C:\learn\rd\jig\S2-P03-JIG1-test-2.txt,legacy-root,P03,JIG1,3,3,OFFICIAL,0.256917983454295,0.160415846664709,0.89590329353282,0.179054868781808,0.28676977226101
C:\learn\rd\jig\S2-P03-JIG1-test-2.txt,legacy-root,P03,JIG1,4,4,OFFICIAL,0.247889382843374,0.163285634201186,0.89262565534042,0.182927337147747,0.277708109060384
C:\learn\rd\jig\S2-P03-JIG4-B.txt,legacy-root,P03,JIG4,1,1,PRECONDITION,0.0968550345934481,0.151872762908755,0.907649882266382,0.167325271424629,0.106709686725903
C:\learn\rd\jig\S2-P03-JIG4-B.txt,legacy-root,P03,JIG4,2,2,OFFICIAL,0.136523283257915,0.155734528713315,0.907798323749475,0.171551901605287,0.15038944189061
C:\learn\rd\jig\S2-P03-JIG4-B.txt,legacy-root,P03,JIG4,3,3,OFFICIAL,0.135156644440616,0.155519225872248,0.906020737813557,0.171650845705312,0.149176104695772
C:\learn\rd\jig\S2-P03-JIG4-B.txt,legacy-root,P03,JIG4,4,4,OFFICIAL,0.139283141248896,0.158219821935801,0.904022140664449,0.175017640408133,0.154070497816043
C:\learn\rd\jig\S2-P03-JIG4-test-1.txt,legacy-root,P03,JIG4,1,1,PRECONDITION,0.0732378597713143,0.128341845079162,0.919708786949843,0.139546176898885,0.0796315755710056
C:\learn\rd\jig\S2-P03-JIG4-test-1.txt,legacy-root,P03,JIG4,2,2,OFFICIAL,0.0694699859363791,0.129337365179649,0.913415619236136,0.141597496753789,0.0760551762783243
C:\learn\rd\jig\S2-P03-JIG4-test-1.txt,legacy-root,P03,JIG4,3,3,OFFICIAL,0.068060509467189,0.130742919897271,0.908987729492899,0.143833536642139,0.0748750585501944
C:\learn\rd\jig\S2-P03-JIG4-test-1.txt,legacy-root,P03,JIG4,4,4,OFFICIAL,0.0686893816993872,0.129797743683379,0.90885398764832,0.142814737512715,0.0755780165273
C:\learn\rd\jig\S2-P05-JIG1-A1.txt,legacy-root,P05,JIG1,1,1,PRECONDITION,0.428462454247806,0.0425239297126488,0.856062414947135,0.0496738660291199,0.500503756229346
C:\learn\rd\jig\S2-P05-JIG1-A1.txt,legacy-root,P05,JIG1,2,2,OFFICIAL,0.428778360922616,0.0840762356010364,0.8592723821357,0.0978458488239399,0.499001678439726
C:\learn\rd\jig\S2-P05-JIG1-A1.txt,legacy-root,P05,JIG1,3,3,OFFICIAL,0.405217232375197,0.0391070581839589,0.85774945415044,0.0455926354656706,0.472419108417324
C:\learn\rd\jig\S2-P05-JIG1-A1.txt,legacy-root,P05,JIG1,4,4,OFFICIAL,0.407692845899039,0.0385826623797544,0.85578427557343,0.0450845656797112,0.476396748030756
C:\learn\rd\jig\S2-P05-JIG1-A2.txt,legacy-root,P05,JIG1,1,1,PRECONDITION,0.45981874547153,0.106287604684287,0.85717784737823,0.123997143660886,0.536433304801256
C:\learn\rd\jig\S2-P05-JIG1-A2.txt,legacy-root,P05,JIG1,2,2,OFFICIAL,0.454654432330469,0.107296661365525,0.850051215718204,0.126223760852892,0.534855340388324
C:\learn\rd\jig\S2-P05-JIG1-A2.txt,legacy-root,P05,JIG1,3,3,OFFICIAL,0.458186991078553,0.108743430827379,0.851040663987305,0.127777009288714,0.538384369240185
C:\learn\rd\jig\S2-P05-JIG1-A2.txt,legacy-root,P05,JIG1,4,4,OFFICIAL,0.461972304026321,0.104250406665531,0.84859138065998,0.122851126044259,0.544399005876101
C:\learn\rd\jig\S2-P05-JIG1-test-1.txt,legacy-root,P05,JIG1,1,1,PRECONDITION,0.231181710410141,0.412243739788303,0.856879967584106,0.481098584846821,0.269794742736182
C:\learn\rd\jig\S2-P05-JIG1-test-1.txt,legacy-root,P05,JIG1,2,2,OFFICIAL,0.230237223576458,0.362560174425605,0.855040140835093,0.424027080262574,0.269270660616695
C:\learn\rd\jig\S2-P05-JIG1-test-1.txt,legacy-root,P05,JIG1,3,3,OFFICIAL,0.230582146847642,0.361959536699278,0.853197135426566,0.424239043557397,0.270256588159264
C:\learn\rd\jig\S2-P05-JIG1-test-1.txt,legacy-root,P05,JIG1,4,4,OFFICIAL,0.233072110945147,0.361407997613014,0.851566637158198,0.424403660081242,0.273698029930979
C:\learn\rd\jig\S2-P05-JIG4-B.txt,legacy-root,P05,JIG4,1,1,PRECONDITION,0.417103565253201,0.0276797740113637,0.88220609913571,0.0313756321096412,0.472796057136573
