point_index,sweep_angle_deg,a1_raw_mean_error_deg,a1_raw_pointwise_sd_deg,a1_centered_mean_error_deg,a1_centered_pointwise_sd_deg,a1_top_selection_rate,a1_bottom_selection_rate,b_raw_mean_error_deg,b_raw_pointwise_sd_deg,b_centered_mean_error_deg,b_centered_pointwise_sd_deg,b_top_selection_rate,b_bottom_selection_rate,a2_raw_mean_error_deg,a2_raw_pointwise_sd_deg,a2_centered_mean_error_deg,a2_centered_pointwise_sd_deg,a2_top_selection_rate,a2_bottom_selection_rate,a_average_raw_mean_error_deg,a_average_centered_mean_error_deg,b_minus_a_raw_error_deg,b_minus_a_centered_error_deg,b_aligned_source_index,b_aligned_source_angle_deg,b_aligned_centered_mean_error_deg,b_minus_a_aligned_centered_error_deg
22,22.0,0.9303500000000001,0.012362851612795484,0.7314375648148149,0.003026568430416157,0.0,0.0,0.9137066666666667,0.008146903297163447,0.7393890277777778,0.010534294824846597,0.0,0.0,0.9090566666666667,0.013612510177529116,0.736916287037037,0.011519049526036456,0.0,0.0,0.9197033333333334,0.734176925925926,-0.005996666666666761,0.005212101851851836,22,22.0,0.7393890277777778,0.005212101851851836
23,23.0,1.1542466666666666,0.018242484297193003,0.9553342314814816,0.021126026856066644,0.0,0.0,1.1315633333333333,0.019270885639568636,0.9572456944444445,0.01108415439119743,0.0,0.0,1.1412566666666668,0.009904727827322343,0.969116287037037,0.003547408840728999,0.0,0.0,1.1477516666666667,0.9622252592592593,-0.01618833333333347,-0.004979564814814763,23,23.0,0.9572456944444445,-0.004979564814814763
24,24.0,1.2115233333333333,0.01922865656600407,1.012610898148148,0.004212561504233983,0.0,0.0,1.19984,0.016711974748664458,1.025522361111111,0.023139543611919024,0.0,0.0,1.19279,0.018754794053787948,1.0206496203703705,0.017900816887059117,0.0,0.0,1.2021566666666668,1.0166302592592593,-0.0023166666666667446,0.008892101851851741,24,24.0,1.025522361111111,0.008892101851851741
25,25.0,0.6112966666666667,0.02147787776604882,0.41238423148148157,0.017901420773872988,0.0,0.0,0.5922133333333334,0.02676795160884249,0.41789569444444447,0.018688714857163037,0.0,0.0,0.6094433333333333,0.01609386321966648,0.4373029537037037,0.01893241669929842,0.0,0.0,0.6103700000000001,0.42484359259259263,-0.01815666666666671,-0.006947898148148168,25,25.0,0.41789569444444447,-0.006947898148148168
26,26.0,-0.33322333333333337,0.010498982490381328,-0.5321357685185185,0.024286736438524737,0.0,0.0,-0.34303666666666666,0.014832741935776168,-0.5173543055555556,0.012722015332621527,0.0,0.0,-0.33602,0.012157285881314144,-0.5081603796296297,0.010470467725497746,0.0,0.0,-0.3346216666666667,-0.520148074074074,-0.00841499999999995,0.0027937685185184247,26,26.0,-0.5173543055555556,0.0027937685185184247
27,27.0,-0.6577666666666667,0.008988572374595069,-0.8566791018518517,0.007968551379869548,0.0,0.0,-0.6644066666666667,0.010023683620971523,-0.8387243055555555,0.0018777169089411246,0.0,0.0,-0.6653033333333332,0.007834630389069619,-0.8374437129629629,0.0021912879355791893,0.0,0.0,-0.661535,-0.8470614074074073,-0.0028716666666667168,0.00833710185185177,27,27.0,-0.8387243055555555,0.00833710185185177
28,28.0,-0.56068,0.019531592356999444,-0.7595924351851852,0.009273823364574335,0.0,0.0,-0.5745333333333333,0.014593605905783956,-0.7488509722222222,0.006385332385946103,0.0,0.0,-0.5616366666666667,0.02706715414175144,-0.7337770462962964,0.019526019332284872,0.0,0.0,-0.5611583333333333,-0.7466847407407408,-0.013375000000000026,-0.0021662314814814287,28,28.0,-0.7488509722222222,-0.0021662314814814287
29,29.0,-0.3250233333333333,0.012995254261973229,-0.5239357685185185,0.0033696872012639375,0.0,0.0,-0.34799,0.010003194489761775,-0.5223076388888889,0.0021742556098100084,0.0,0.0,-0.3421133333333333,0.008554088690990617,-0.514253712962963,0.007306174864451874,0.0,0.0,-0.3335683333333333,-0.5190947407407407,-0.014421666666666721,-0.00321289814814818,29,29.0,-0.5223076388888889,-0.00321289814814818
30,30.0,0.12438,0.015207271287117881,-0.07453243518518517,0.0024270668895219976,0.0,0.0,0.10582666666666667,0.006552040394665873,-0.06849097222222222,0.0023337353727711733,0.0,0.0,0.11430666666666667,0.011764532856570772,-0.05783371296296297,0.0077277374894275585,0.0,0.0,0.11934333333333333,-0.06618307407407406,-0.013516666666666663,-0.002307898148148163,30,30.0,-0.06849097222222222,-0.002307898148148163
31,31.0,0.48651,0.0169505132665651,0.28759756481481485,0.0019400927290532054,0.0,0.0,0.4697966666666667,0.011588935815394505,0.2954790277777778,0.007813775350915105,0.0,0.0,0.4638766666666667,0.006128314069410383,0.291736287037037,0.0045854679919834,0.0,0.0,0.47519333333333336,0.2896669259259259,-0.005396666666666661,0.005812101851851881,31,31.0,0.2954790277777778,0.005812101851851881
32,32.0,0.6635033333333333,0.012274307855571041,0.46459089814814813,0.0031539195163864946,0.0,0.0,0.6294233333333333,0.02043056860034332,0.45510569444444443,0.01569406691542,0.0,0.0,0.6169633333333334,0.0070876676934894045,0.44482295370370367,0.006996202987516961,0.0,0.0,0.6402333333333334,0.4547069259259259,-0.010810000000000097,0.0003987685185185552,32,32.0,0.45510569444444443,0.0003987685185185552
33,33.0,0.78009,0.019365017428342294,0.5811775648148149,0.006548629909088947,0.0,0.0,0.75223,0.012452674411547127,0.5779123611111111,0.008290517388432506,0.0,0.0,0.7604666666666667,0.006001469264549589,0.588326287037037,0.003225644945838726,0.0,0.0,0.7702783333333334,0.584751925925926,-0.018048333333333444,-0.006839564814814847,33,33.0,0.5779123611111111,-0.006839564814814847
34,34.0,0.5558766666666667,0.01133836113965918,0.35696423148148154,0.011812538331551008,0.0,0.0,0.52761,0.010804114956811583,0.3532923611111111,0.009747982053915435,0.0,0.0,0.51288,0.003938362603925648,0.34073962037037037,0.0054655248250200785,0.0,0.0,0.5343783333333334,0.34885192592592595,-0.006768333333333376,0.004440435185185165,34,34.0,0.3532923611111111,0.004440435185185165
