point_index,sweep_angle_deg,a1_raw_mean_error_deg,a1_raw_pointwise_sd_deg,a1_centered_mean_error_deg,a1_centered_pointwise_sd_deg,a1_top_selection_rate,a1_bottom_selection_rate,b_raw_mean_error_deg,b_raw_pointwise_sd_deg,b_centered_mean_error_deg,b_centered_pointwise_sd_deg,b_top_selection_rate,b_bottom_selection_rate,a2_raw_mean_error_deg,a2_raw_pointwise_sd_deg,a2_centered_mean_error_deg,a2_centered_pointwise_sd_deg,a2_top_selection_rate,a2_bottom_selection_rate,a_average_raw_mean_error_deg,a_average_centered_mean_error_deg,b_minus_a_raw_error_deg,b_minus_a_centered_error_deg,b_aligned_source_index,b_aligned_source_angle_deg,b_aligned_centered_mean_error_deg,b_minus_a_aligned_centered_error_deg
10,10.0,-0.09149333333333333,0.009015000462192634,-0.06408101851851851,0.009341695381986353,0.0,0.0,-0.08836,0.010380327547818516,-0.07870504166666667,0.007290486974438665,0.0,0.0,-0.09149333333333333,0.009015000462192634,-0.06408101851851851,0.009341695381986353,0.0,0.0,-0.09149333333333333,-0.06408101851851851,0.003133333333333335,-0.01462402314814816,10,10.0,-0.07870504166666667,-0.01462402314814816
11,11.0,0.07811333333333333,0.0030730007050655413,0.10552564814814815,0.004141370134545637,0.0,0.0,0.09058,0.008188296526140216,0.10023495833333333,0.005098455952760364,0.0,0.0,0.07811333333333333,0.0030730007050655413,0.10552564814814815,0.004141370134545637,0.0,0.0,0.07811333333333333,0.10552564814814815,0.012466666666666668,-0.005290689814814814,11,11.0,0.10023495833333333,-0.005290689814814814
12,12.0,0.07922666666666667,0.016205583399968464,0.10663898148148149,0.017375560154003118,0.0,0.0,0.08832000000000001,0.005586143571373729,0.09797495833333333,0.0024963029979938765,0.0,0.0,0.07922666666666667,0.016205583399968464,0.10663898148148149,0.017375560154003118,0.0,0.0,0.07922666666666667,0.10663898148148149,0.009093333333333342,-0.008664023148148153,12,12.0,0.09797495833333333,-0.008664023148148153
13,13.0,0.08248333333333334,0.015575224984998878,0.10989564814814816,0.015685393539219702,0.0,0.0,0.061625,0.0004879036790187151,0.07127995833333334,0.0035777442523985668,0.0,0.0,0.08248333333333334,0.015575224984998878,0.10989564814814816,0.015685393539219702,0.0,0.0,0.08248333333333334,0.10989564814814816,-0.02085833333333334,-0.03861568981481482,13,13.0,0.07127995833333334,-0.03861568981481482
14,14.0,0.08680666666666666,0.014128631686519871,0.11421898148148148,0.01508030055509662,0.3333333333333333,0.0,0.062645,0.022563777387662732,0.07229995833333333,0.01947393681428288,0.0,0.0,0.08680666666666666,0.014128631686519871,0.11421898148148148,0.01508030055509662,0.3333333333333333,0.0,0.08680666666666666,0.11421898148148148,-0.02416166666666665,-0.041919023148148146,14,14.0,0.07229995833333333,-0.041919023148148146
15,15.0,0.07012666666666667,0.015191090590649943,0.09753898148148149,0.013190323193279173,0.0,0.0,0.06073,0.015966471119192246,0.07038495833333333,0.012876630545812394,0.0,0.0,0.07012666666666667,0.015191090590649943,0.09753898148148149,0.013190323193279173,0.0,0.0,0.07012666666666667,0.09753898148148149,-0.009396666666666671,-0.02715402314814816,15,15.0,0.07038495833333333,-0.02715402314814816
16,16.0,-0.08563333333333334,0.01057170910181194,-0.05822101851851852,0.011817893558726141,0.0,0.0,-0.079565,0.01782616195371286,-0.06991004166666667,0.014736321380333008,0.0,0.0,-0.08563333333333334,0.01057170910181194,-0.05822101851851852,0.011817893558726141,0.0,0.0,-0.08563333333333334,-0.05822101851851852,0.006068333333333342,-0.011689023148148153,16,16.0,-0.06991004166666667,-0.011689023148148153
17,17.0,-0.24253999999999998,0.0260967201004264,-0.21512768518518519,0.023873261688096645,0.0,0.0,-0.075875,0.011660190821766172,-0.06622004166666667,0.014750031395146024,0.0,0.0,-0.24253999999999998,0.0260967201004264,-0.21512768518518519,0.023873261688096645,0.0,0.0,-0.24253999999999998,-0.21512768518518519,0.16666499999999998,0.1489076435185185,17,17.0,-0.06622004166666667,0.1489076435185185
18,18.0,-0.27199,0.013490574487396729,-0.2445776851851852,0.011620142773339238,0.0,0.0,-0.09021,0.0043699199077328575,-0.08055504166666666,0.0012800793343530055,0.0,0.0,-0.27199,0.013490574487396729,-0.2445776851851852,0.011620142773339238,0.0,0.0,-0.27199,-0.2445776851851852,0.18178,0.16402264351851853,18,18.0,-0.08055504166666666,0.16402264351851853
19,19.0,-0.08972333333333334,0.0062223575382111705,-0.06231101851851851,0.004710020299418703,0.0,0.0,-0.088065,0.003528462838120878,-0.07841004166666667,0.0004386222647410262,0.0,0.0,-0.08972333333333334,0.0062223575382111705,-0.06231101851851851,0.004710020299418703,0.0,0.0,-0.08972333333333334,-0.06231101851851851,0.001658333333333331,-0.016099023148148157,19,19.0,-0.07841004166666667,-0.016099023148148157
20,20.0,-0.09043666666666667,0.00610417343571866,-0.06302435185185185,0.007819013857413072,0.0,0.0,-0.09119,0.008697413408594529,-0.08153504166666667,0.01178725398197438,0.0,0.0,-0.09043666666666667,0.00610417343571866,-0.06302435185185185,0.007819013857413072,0.0,0.0,-0.09043666666666667,-0.06302435185185185,-0.0007533333333333281,-0.018510689814814824,20,20.0,-0.08153504166666667,-0.018510689814814824
21,21.0,0.08228,0.006283979630775392,0.10969231481481483,0.004867871627713612,0.0,0.0,0.07439499999999999,0.03554625789024774,0.08404995833333333,0.03245641731686789,0.0,0.0,0.08228,0.006283979630775392,0.10969231481481483,0.004867871627713612,0.0,0.0,0.08228,0.10969231481481483,-0.007885000000000017,-0.0256423564814815,21,21.0,0.08404995833333333,-0.0256423564814815
22,22.0,0.07776,0.004161838536031881,0.10517231481481482,0.004188727931472649,0.0,0.0,0.074595,0.02208294477645588,0.08424995833333333,0.025172785349835726,0.0,0.0,0.07776,0.004161838536031881,0.10517231481481482,0.004188727931472649,0.0,0.0,0.07776,0.10517231481481482,-0.003165000000000001,-0.020922356481481483,22,22.0,0.08424995833333333,-0.020922356481481483
23,23.0,0.07744666666666666,0.006169005862643777,0.10485898148148148,0.004880972421197618,0.0,0.0,0.07377,0.012911769824466356,0.08342495833333333,0.01600161039784621,0.0,0.0,0.07744666666666666,0.006169005862643777,0.10485898148148148,0.004880972421197618,0.0,0.0,0.07744666666666666,0.10485898148148148,-0.0036766666666666614,-0.021434023148148157,23,23.0,0.08342495833333333,-0.021434023148148157
24,24.0,0.08138666666666666,0.008001889360228207,0.10879898148148148,0.010135159421475031,0.0,0.0,0.07167499999999999,0.002793071785686859,0.08132995833333333,0.0002967687876929925,0.0,0.0,0.08138666666666666,0.008001889360228207,0.10879898148148148,0.010135159421475031,0.0,0.0,0.08138666666666666,0.10879898148148148,-0.009711666666666674,-0.027469023148148156,24,24.0,0.08132995833333333,-0.027469023148148156
25,25.0,-0.0644,0.011094647358073176,-0.036987685185185186,0.008760833912965473,0.0,0.0,-0.078325,0.003684026329981917,-0.06867004166666667,0.006773866903361769,0.0,0.0,-0.0644,0.011094647358073176,-0.036987685185185186,0.008760833912965473,0.0,0.0,-0.0644,-0.036987685185185186,-0.013925000000000007,-0.03168235648148148,25,25.0,-0.06867004166666667,-0.03168235648148148
