SequentialRun,Leg,SourceFile,TestID,SweepID,RunOrder,RunRole,EligibleForStatistics,BuildID,ApproachProtocol,PreconditionProtocol,A36_Deg,A36_RecomputeDelta_Deg,AnalysisStartRaw,AnalysisStartRawCentered,ApproachReturnErrorDeg,ApproachReturnErrorRaw,ClosureErrorDeg,FirmwareNL_Deg,FirmwareShadowA36_Deg,FirmwareShadowRMS_AC_Deg,MeanDC_Deg,NL_MinusFirmwareRounded_Deg,NL_RobustP2P_Deg,RMS_AC_Deg,RMS_RecomputeDelta_Deg,RawP2P_Deg,ShadowP2P_Deg,SystemINL_Deg
56,P06_R1,B0-B p06 jig 1 test 23 lần 1.txt,52,51,6,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.820121606686169,-0.0004883933138309926,64400.0,23935.449999999997,0.1483154296875,27.0,-0.16016,3.03,0.82061,0.72981,-0.11729519444444444,-0.004509999999999792,3.02549,0.7294320945807132,-0.00037790541928672816,3.24228,3.2444,1.62114
57,P06_R1,B0-B p06 jig 1 test 23 lần 1.txt,53,52,7,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8212480475742407,-0.00010195242575927743,64402.0,23937.449999999997,0.164794921875,30.0,-0.13287,3.03,0.82135,0.72985,-0.11044069444444446,0.003150000000000208,3.03315,0.7299995302965125,0.00014953029651254557,3.24088,3.24122,1.62044
58,P06_R1,B0-B p06 jig 1 test 23 lần 1.txt,54,53,8,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8174822711533059,-0.00015772884669418286,64404.0,23939.449999999997,0.1318359375,24.0,-0.15235,3.02,0.81764,0.72789,-0.12020158333333333,0.0023680000000001478,3.022368,0.7278078186837617,-8.218131623838332e-05,3.25259,3.25367,1.626295
59,P06_R1,B0-B p06 jig 1 test 23 lần 1.txt,55,54,9,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8205895557010067,2.9555701006711566e-05,64402.0,23937.449999999997,0.10986328125,20.0,-0.12162,3.04,0.82056,0.7313,-0.12413986111111111,0.0011660000000000004,3.041166,0.7311531482716057,-0.0001468517283942372,3.22934,3.23444,1.61467
60,P06_R1,B0-B p06 jig 1 test 23 lần 1.txt,56,55,10,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8177761344795189,-0.00017386552048104242,64405.0,23940.449999999997,0.142822265625,26.0,-0.17587,3.01,0.81795,0.72823,-0.11420288888888888,0.0017779999999998353,3.0117779999999996,0.727968329092832,-0.000261670907167999,3.17001,3.16466,1.585005
61,P06_R2,B0-B p06 jig 1 test 23 lần 2.txt,2,2,1,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8219818893590007,-7.811064099927378e-05,64415.0,23950.449999999997,0.1373291015625,25.0,-0.12952,3.09,0.82206,0.73739,-0.17500797222222222,-0.0020839999999999748,3.087916,0.7373895436587619,-4.563412381308751e-07,3.27374,3.27436,1.63687
62,P06_R2,B0-B p06 jig 1 test 23 lần 2.txt,3,3,2,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8186010395218467,-2.8960478153261526e-05,64411.0,23946.449999999997,0.1318359375,24.0,-0.13261,3.09,0.81863,0.73485,-0.1700955,0.003017999999999965,3.093018,0.7350171322298663,0.00016713222986630694,3.31122,3.31152,1.65561
63,P06_R2,B0-B p06 jig 1 test 23 lần 2.txt,4,4,3,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8215959294580335,-0.00029407054196650684,64413.0,23948.449999999997,0.1153564453125,21.0,-0.13158,3.08,0.82189,0.73762,-0.19208855555555557,0.0022240000000000038,3.082224,0.7374624010959039,-0.00015759890409616784,3.23306,3.23058,1.61653
64,P06_R2,B0-B p06 jig 1 test 23 lần 2.txt,5,5,4,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.819692997430157,0.00021299743015701367,64418.0,23953.449999999997,0.15380859375,28.0,-0.1466,3.1,0.81948,0.73711,-0.16330780555555555,0.0013539999999996333,3.1013539999999997,0.7369484980640069,-0.0001615019359931802,3.29517,3.29298,1.647585
65,P06_R2,B0-B p06 jig 1 test 23 lần 2.txt,6,6,5,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8201699529534331,0.00044995295343308594,64417.0,23952.449999999997,0.142822265625,26.0,-0.1369,3.06,0.81972,0.73628,-0.17176358333333333,0.0027880000000002347,3.0627880000000003,0.7364462458253251,0.00016624582532509535,3.25689,3.26045,1.628445
66,P06_R2,B0-B p06 jig 1 test 23 lần 2.txt,7,7,6,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8203961768468836,-0.0001838231531163803,64413.0,23948.449999999997,0.1593017578125,29.0,-0.1387,3.07,0.82058,0.73502,-0.16577625,-0.0023300000000001653,3.0676699999999997,0.7348155394958306,-0.00020446050416944583,3.24463,3.23925,1.622315
67,P06_R2,B0-B p06 jig 1 test 23 lần 2.txt,8,8,7,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8191279954999908,-0.00013200450000916408,64417.0,23952.449999999997,0.1318359375,24.0,-0.13261,3.1,0.81926,0.73658,-0.19593075000000001,0.0014280000000002069,3.1014280000000003,0.7364536272801973,-0.00012637271980275866,3.29727,3.30465,1.648635
68,P06_R2,B0-B p06 jig 1 test 23 lần 2.txt,9,9,8,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8203303458620959,-9.654137904102633e-06,64413.0,23948.449999999997,0.142822265625,26.0,-0.10772,3.09,0.82034,0.73623,-0.17968125,0.0031440000000002577,3.093144,0.736242649213894,1.264921389398932e-05,3.29922,3.30242,1.64961
69,P06_R2,B0-B p06 jig 1 test 23 lần 2.txt,10,10,9,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8216927720521922,0.0005527720521921742,64411.0,23946.449999999997,0.142822265625,26.0,-0.12737,3.09,0.82114,0.7368,-0.19702669444444443,-0.0020239999999995817,3.0879760000000003,0.737088412033316,0.00028841203331597676,3.28748,3.28955,1.64374
70,P06_R2,B0-B p06 jig 1 test 23 lần 2.txt,11,11,10,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8176487439224557,-0.0003312560775443618,64413.0,23948.449999999997,0.15380859375,28.0,-0.14806,3.08,0.81798,0.73378,-0.18137602777777778,-0.0047800000000002285,3.07522,0.7335619690774062,-0.00021803092259375934,3.27063,3.26646,1.635315
71,P07,B0-B p07 jig 1 test 23 lần 1.txt,58,57,1,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8601675225417817,0.00014752254178174162,640.0,-39824.55,0.3570556640625,65.0,-0.25432,2.47,0.86002,0.66825,0.18631344444444445,-0.0015240000000003029,2.468476,0.6682956907444341,4.5690744434057073e-05,2.57336,2.57235,1.28668
72,P07,B0-B p07 jig 1 test 23 lần 1.txt,59,58,2,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8556080289003926,-0.0003019710996073899,638.0,-39826.55,0.3240966796875,59.0,-0.24822,2.5,0.85591,0.66877,0.1261028888888889,-0.0014979999999997773,2.4985020000000002,0.6686960086275617,-7.399137243824239e-05,2.60919,2.61294,1.304595
73,P07,B0-B p07 jig 1 test 23 lần 1.txt,60,59,3,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8555954062243436,0.0003054062243436073,630.0,-39834.55,0.3240966796875,59.0,-0.23741,2.48,0.85529,0.66705,0.08818586111111111,0.003924000000000039,2.483924,0.6672000430470881,0.0001500430470880998,2.58649,2.59844,1.293245
74,P07,B0-B p07 jig 1 test 23 lần 1.txt,61,60,4,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8556058059890281,-0.00026419401097188544,639.0,-39825.55,0.3240966796875,59.0,-0.23955,2.47,0.85587,0.66719,0.10977374999999999,0.0043799999999998285,2.47438,0.6671185436358983,-7.1456364101663e-05,2.59328,2.59037,1.29664
75,P07,B0-B p07 jig 1 test 23 lần 1.txt,62,61,5,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8542144445890661,0.00016444458906617054,642.0,-39822.55,0.3131103515625,57.0,-0.27474,2.46,0.85405,0.6654,0.12967780555555555,0.0031639999999999446,2.463164,0.6653570178895738,-4.298211042619293e-05,2.57023,2.57072,1.285115
76,P07,B0-B p07 jig 1 test 23 lần 1.txt,63,62,6,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8527340268830116,-0.00029597311698836837,642.0,-39822.55,0.32958984375,60.0,-0.22187,2.48,0.85303,0.66536,0.12491972222222222,0.0035680000000000156,2.483568,0.6652171957513247,-0.00014280424867529895,2.6114800000000002,2.60385,1.3057400000000001
77,P07,B0-B p07 jig 1 test 23 lần 1.txt,64,63,7,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8527526430085287,0.0002826430085287601,642.0,-39822.55,0.318603515625,58.0,-0.22659,2.5,0.85247,0.66495,0.11645388888888888,-0.0008219999999998784,2.499178,0.665099937043206,0.00014993704320598322,2.65727,2.66376,1.328635
78,P07,B0-B p07 jig 1 test 23 lần 1.txt,65,64,8,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8519549412051324,-0.00019505879486758637,641.0,-39823.55,0.3460693359375,63.0,-0.2496,2.46,0.85215,0.66311,0.13607825,0.003710000000000324,2.4637100000000003,0.6628794595617532,-0.0002305404382467735,2.59549,2.59277,1.297745
79,P07,B0-B p07 jig 1 test 23 lần 1.txt,66,65,9,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.852752240563396,-0.0004977594366039062,646.0,-39818.55,0.340576171875,62.0,-0.25011,2.47,0.85325,0.66257,0.13708702777777776,0.0022459999999999702,2.472246,0.6621794659118724,-0.00039053408812761425,2.56813,2.56496,1.284065
80,P07,B0-B p07 jig 1 test 23 lần 1.txt,67,66,10,OFFICIAL,1,Jul 22 2026 11:10:59,SCURVE_LOCK_PLUS_CW_LOCAL_APPROACH_V2,ONE_FULL_SWEEP_120S_V1,0.8542924276458732,-5.7572354126844694e-05,647.0,-39817.55,0.362548828125,66.0,-0.26264,2.46,0.85435,0.6645,0.14883894444444445,0.0036759999999995685,2.4636759999999995,0.6645066535044353,6.653504435294444e-06,2.60126,2.60187,1.30063
