point_index,sweep_angle_deg,a1_raw_mean_error_deg,a1_raw_pointwise_sd_deg,a1_centered_mean_error_deg,a1_centered_pointwise_sd_deg,a1_top_selection_rate,a1_bottom_selection_rate,b_raw_mean_error_deg,b_raw_pointwise_sd_deg,b_centered_mean_error_deg,b_centered_pointwise_sd_deg,b_top_selection_rate,b_bottom_selection_rate,a2_raw_mean_error_deg,a2_raw_pointwise_sd_deg,a2_centered_mean_error_deg,a2_centered_pointwise_sd_deg,a2_top_selection_rate,a2_bottom_selection_rate,a_average_raw_mean_error_deg,a_average_centered_mean_error_deg,b_minus_a_raw_error_deg,b_minus_a_centered_error_deg,b_aligned_source_index,b_aligned_source_angle_deg,b_aligned_centered_mean_error_deg,b_minus_a_aligned_centered_error_deg
21,21.0,0.5154933333333334,0.009349579313174103,0.21108661111111116,0.0049473620533610554,0.0,0.0,0.23329999999999998,0.017430596662191454,0.17724555555555555,0.006027197825851133,0.0,0.0,0.5089733333333334,0.01784183379962196,0.1849030185185185,0.007428629502314952,0.0,0.0,0.5122333333333333,0.19799481481481485,-0.27893333333333337,-0.0207492592592593,21,21.0,0.17724555555555555,-0.0207492592592593
22,22.0,0.7864066666666667,0.009997111249422685,0.48199994444444444,0.010533232365461914,0.0,0.0,0.49716,0.02471243411726168,0.4411055555555555,0.018878092204950438,0.0,0.0,0.78238,0.02219036502629014,0.45830968518518517,0.01203874305090143,0.0,0.0,0.7843933333333333,0.4701548148148148,-0.2872333333333333,-0.02904925925925933,22,22.0,0.4411055555555555,-0.02904925925925933
23,23.0,0.9857366666666666,0.013279722637665825,0.6813299444444444,0.01026048946516762,0.0,0.0,0.7347,0.012402173196661986,0.6786455555555556,0.008219919370971784,0.0,0.0,0.9903966666666667,0.00943250938686697,0.6663263518518519,0.01556885662638827,0.0,0.0,0.9880666666666666,0.6738281481481481,-0.25336666666666663,0.004817407407407548,23,23.0,0.6786455555555556,0.004817407407407548
24,24.0,0.9876800000000001,0.050435327896227664,0.6832732777777778,0.04343216185627032,0.0,0.0,0.7115066666666667,0.009755743607400372,0.6554522222222222,0.006466050723995107,0.0,0.0,0.9840766666666667,0.012723306698077093,0.6600063518518519,0.006494866005608811,0.0,0.0,0.9858783333333334,0.6716398148148148,-0.2743716666666667,-0.016187592592592615,24,24.0,0.6554522222222222,-0.016187592592592615
25,25.0,0.15820333333333333,0.03312718722338698,-0.14620338888888887,0.025385491255578214,0.0,0.0,0.050326666666666665,0.05153194187427186,-0.005727777777777776,0.06019037274458386,0.0,0.0,0.16932333333333335,0.06064459525244878,-0.15474698148148147,0.056817201260361654,0.0,0.0,0.16376333333333334,-0.15047518518518516,-0.11343666666666669,0.14474740740740738,25,25.0,-0.005727777777777776,0.14474740740740738
26,26.0,-0.8562733333333332,0.023696122748950582,-1.1606800555555556,0.0159664797538933,0.0,0.0,-1.0406199999999999,0.010532483088047138,-1.0966744444444445,0.013111336137046101,0.0,0.0,-0.8421633333333333,0.017579488995227748,-1.1662336481481483,0.013953327261016812,0.0,0.0,-0.8492183333333332,-1.163456851851852,-0.1914016666666667,0.06678240740740748,26,26.0,-1.0966744444444445,0.06678240740740748
27,27.0,-0.95996,0.022736585055808188,-1.2643667222222221,0.014642679576359226,0.0,1.0,-1.12615,0.007122927768832076,-1.1822044444444444,0.010926201244345892,0.0,0.0,-0.9608666666666666,0.010051986536666929,-1.2849369814814815,0.005863493308827544,0.0,1.0,-0.9604133333333333,-1.2746518518518517,-0.16573666666666664,0.09244740740740731,27,27.0,-1.1822044444444444,0.09244740740740731
28,28.0,-0.76179,0.009401531790086137,-1.0661967222222222,0.010534884519660965,0.0,0.0,-0.9449466666666666,0.009392253900599863,-1.0010011111111112,0.016862814498137937,0.0,0.0,-0.7684133333333333,0.03116719643043523,-1.0924836481481481,0.021204203657863335,0.0,0.0,-0.7651016666666666,-1.0793401851851852,-0.17984500000000003,0.07833907407407392,28,28.0,-1.0010011111111112,0.07833907407407392
29,29.0,-0.4791666666666667,0.0061436498381119906,-0.7835733888888888,0.002816583856442067,0.0,0.0,-0.6752600000000001,0.01544972168034103,-0.7313144444444445,0.0035086814187969767,0.0,0.0,-0.48112333333333335,0.013317065492567526,-0.8051936481481482,0.010938195958187137,0.0,0.0,-0.48014500000000004,-0.7943835185185185,-0.19511500000000004,0.06306907407407403,29,29.0,-0.7313144444444445,0.06306907407407403
30,30.0,0.028573333333333336,0.002106901358235202,-0.27583338888888886,0.010651399890172646,0.0,0.0,-0.17309333333333332,0.011789539148471131,-0.2291477777777778,0.008181677820916564,0.0,0.0,0.03868666666666667,0.00063311399710742,-0.28538364814814815,0.01089027431741694,0.0,0.0,0.03363,-0.28060851851851853,-0.20672333333333331,0.051460740740740724,30,30.0,-0.2291477777777778,0.051460740740740724
31,31.0,0.45258333333333334,0.01329647447007413,0.1481766111111111,0.009947329522056174,0.0,0.0,0.24863666666666664,0.013055000319162508,0.1925822222222222,0.003185422441677762,0.0,0.0,0.4572366666666667,0.0115752940927362,0.13316635185185186,0.021626084911455436,0.0,0.0,0.45491000000000004,0.14067148148148148,-0.2062733333333334,0.05191074074074073,31,31.0,0.1925822222222222,0.05191074074074073
32,32.0,0.6518466666666667,0.018787808103483825,0.3474399444444444,0.011089159454086138,0.0,0.0,0.467,0.0017670597047072128,0.4109455555555555,0.013388774631456917,0.0,0.0,0.6513066666666667,0.021284116926321654,0.32723635185185185,0.012179996795188885,0.0,0.0,0.6515766666666667,0.3373381481481481,-0.18457666666666667,0.0736074074074074,32,32.0,0.4109455555555555,0.0736074074074074
